Player,Position,Height,Weight,Stars,Rating,CompositeRank,247Rank,PositionRank,StateRank,HighSchool,City,State,CommittedTo
Nick Linder,OG,6-3,273,3,0.8406,NA,,54,151,St. Thomas Aquinas,Fort Lauderdale,FL,Miami
Donovan Clark,CB,5-10,170,3,0.8406,NA,,83,12,South Side,Fort Wayne,IN,Indiana
Jake Hall,SDE,6-5,235,3,0.8403,NA,,53,7,Har-Ber,Springdale,AR,Arkansas
Nick Orr,S,5-9.5,165,3,0.8403,NA,,91,138,DeSoto,DeSoto,TX,TCU
Avonte Maddox,ATH,5-10,165,3,0.8403,NA,,86,20,Martin Luther King,Detroit,MI,Pittsburgh
Maurice Trowell,WR,5-11,170,3,0.8403,NA,,143,34,Southern,Durham,NC,NC State
Matthew Mucha,OT,6-6,255,3,0.8403,NA,,95,138,Clear Lake,Houston,TX,Oklahoma State
Marcus Applefield,OT,6-6,280,3,0.8403,NA,,95,152,Weeki Wachee,Weeki Wachee,FL,Rutgers
Shane Bowman,SDE,6-4,240,3,0.8403,NA,,53,10,Bellevue,Bellevue,WA,Washington
Brayden Dickey,WR,6-5,215,3,0.8403,NA,,143,109,Chaminade,North Vancouver,BC,Washington
Dillon Sugg,PRO,6-4,210,3,0.8400,NA,,43,11,Wenatchee,Wenatchee,WA,
Tyree Spearman,CB,5-9,175,3,0.8400,NA,,84,31,McDowell,Erie,PA,
Jeray Demby,S,6-2,173,3,0.8400,NA,,92,30,Woodbury,Woodbury,NJ,
Thomas Richard,WR,6-1,185,3,0.8400,NA,,145,18,Christ Presbyterian Academy,Nashville,TN,Missouri
Demetrius Gooden,ILB,6-0.5,230,3,0.8400,NA,,44,30,Newton County,Decatur,MS,
Tavis Stanley,ATH,6-1,180,3,0.8400,NA,,87,35,John A Holmes,Edenton,NC,
Justin Watson,WR,6-3,190,3,0.8400,NA,,145,31,South Fayette Township,McDonald,PA,Pennsylvania
Vosean Crumbie,ATH,6-2,184,3,0.8400,NA,,87,153,IMG Academy,Tallahassee,FL,
Danny Cameron,PRO,6-2,195,3,0.8400,NA,,43,43,Baton Rouge Catholic,Baton Rouge,LA,Indiana
Tinashe Bere,ILB,6-1,210,3,0.8400,NA,,45,69,Sycamore,Cincinnati,OH,Duke
Cameron Seward,ATH,6-1,200,3,0.8400,NA,,89,94,Westminster School,Atlanta,GA,Boston College
Armand Perry,S,6-0,180,3,0.8400,NA,,93,6,Bishop Gorman,Las Vegas,NV,Arizona State
Sidney Jones,ATH,6-1,170,3,0.8400,NA,,89,110,West Covina,West Covina,CA,Washington
David Williams,WR,6-1,180,3,0.8397,NA,,147,111,Dorsey,Los Angeles,CA,San Jose State
Amanii Brown,OG,6-5,265,3,0.8397,NA,,55,1,Morgantown,Morgantown,WV,West Virginia
Kevin Bronson,ATH,6-4,233,3,0.8394,NA,,91,154,Village Academy,Delray Beach,FL,Virginia Tech
C.J. Moore,ATH,6-0,182,3,0.8394,NA,,91,31,Bassfield,Bassfield,MS,Ole Miss
Chad Adams,CB,5-9,168,3,0.8394,NA,,85,140,Allen,Allen,TX,Arizona State
Matthew Jordan,DUAL,6-2,195,3,0.8394,NA,,30,28,Jackson,Jackson,AL,Georgia Tech
Kamrin Moore,S,6-1,190,3,0.8394,NA,,94,28,Bishop O'Connell,Arlington,VA,Boston College
Pita Tonga,DT,6-2,275,3,0.8392,NA,,69,8,Highland,Salt Lake City,UT,Utah
Josiah Coatney,SDE,6-5,265,3,0.8392,NA,,55,95,Chapel Hill,Douglasville,GA,
Justin Noye,ATH,6-2,185,3,0.8392,NA,,93,11,East,Rochester,NY,Old Dominion
Tyler Burke,WDE,6-4,225,3,0.8389,NA,,54,33,Coatesville Area,Coatesville,PA,Maryland
Cole Walterscheid,WDE,6-6,205,3,0.8389,NA,,54,141,Muenster,Muenster,TX,Oklahoma State
Khalia Hackett,S,6-3,205,3,0.8386,NA,,95,96,South Paulding,Douglasville,GA,Arkansas
Michael Fairchild,OT,6-6,270,3,0.8386,NA,,97,9,Blue Valley West,Stilwell,KS,Missouri
Dontavian Lee,RB,6-1,210,3,0.8386,NA,,66,32,Forrest County Agricultural,Brooklyn,MS,Mississippi State
Cole Hedlund,K,5-10,170,3,0.8383,NA,,1,142,Argyle,Argyle,TX,Arkansas
Aston Walter,ATH,5-8,170,3,0.8383,NA,,94,142,Crosby,Crosby,TX,Rice
Zach Brown,OLB,6-3,235,3,0.8383,NA,,79,112,Henry,San Diego,CA,
Jaevon Walton,ILB,6-0,230,3,0.8383,NA,,46,44,Edna Karr,New Orleans,LA,Nebraska
Terrell Edmunds,CB,6-2,186,3,0.8383,NA,,86,29,Dan River,Ringgold,VA,Virginia Tech
Jarvis Stewart,ATH,5-10,175,3,0.8381,NA,,95,155,Largo,Largo,FL,
Mark Allen,RB,5-7,185,3,0.8381,NA,,67,28,DeMatha Catholic,Hyattsville,MD,Penn State
Cedric Collins,CB,5-10,175,3,0.8378,NA,,87,144,Dallas Skyline,Dallas,TX,Texas A&M
Jon Michael Edwards,WDE,6-4,245,3,0.8378,NA,,56,29,Carver Montgomery,Montgomery,AL,Southern Miss
Cole Anderson,OG,6-4,265,3,0.8378,NA,,56,144,Clear Falls,League City,TX,Iowa State
TL Ford,WR,6-3,180,3,0.8378,NA,,148,97,Cartersville,Cartersville,GA,Charlotte
B.J. Hill,SDE,6-3,262,3,0.8378,NA,,56,36,West Stanly,Oakboro,NC,NC State
Christian Campbell,S,6-0,181,3,0.8378,NA,,96,29,Central Phenix City,Phenix City,AL,Penn State
Marcelias Sutton,APB,5-7.5,171,3,0.8378,NA,,22,36,James Kenan,Warsaw,NC,NC State
Rodney Smith,RB,5-11,195,3,0.8378,NA,,68,97,Mundy's Mill,Jonesboro,GA,Minnesota
David Lucero,TE,6-5,220,3,0.8378,NA,,52,113,Holtville,Holtville,CA,Boise State
Tyler Powell,DT,6-4,262,3,0.8375,NA,,70,30,Cosby,Midlothian,VA,North Carolina
Jalen Williams,S,6-1,177,3,0.8375,NA,,97,12,Newburgh Free Academy,Newburgh,NY,Pittsburgh
Jabe Burgess,PRO,6-2,200,3,0.8372,NA,,45,8,Greenwood,Greenwood,AR,Tulsa
Dominic Cizauskas,ILB,6-2,249,3,0.8372,NA,,47,8,Mukwonago,Mukwonago,WI,Wisconsin
Saquan Hampton,CB,6-2,185,3,0.8372,NA,,88,31,Nottingham,Trenton,NJ,Rutgers
Kevin Wilkins,OG,6-4,278,3,0.8372,NA,,57,31,St. Joseph Regional,Ramsey,NJ,Rutgers
Josh Liddell,S,6-0,193,3,0.8369,NA,,98,9,Dollarway,White Hall,AR,Arkansas
Patrick Lawrence,OT,6-5,255,3,0.8369,NA,,98,146,Waxahachie,Waxahachie,TX,Baylor
Shaquille Jones,CB,6-2,175,3,0.8369,NA,,89,156,Merritt Island,Palm Bay,FL,Georgia
Nikia Cathey,ATH,5-8,175,3,0.8367,NA,,96,19,Westwood,Memphis,TN,Appalachian State
Sulaiman Hameed,ATH,5-11,165,3,0.8367,NA,,97,114,Alameda,Alameda,CA,Washington State
Tony Adams,OG,6-2,296,3,0.8367,NA,,58,38,Independence,Charlotte,NC,NC State
Dameon Willis Jr.,S,6-0,208,3,0.8367,NA,,99,70,St. Ignatius,Cleveland,OH,Indiana
Colton Moskal,ILB,6-1,215,3,0.8367,NA,,48,35,Lake Zurich,Lake Zurich,IL,Syracuse
Micquell Cotton,S,5-9,175,3,0.8367,NA,,99,35,O'Fallon,O'Fallon,IL,Iowa Wesleyan
Michael Smith,OG,6-3,290,3,0.8367,NA,,58,157,Miami Central,Miami,FL,South Florida
Andrew Marshall,OT,6-6,360,3,0.8367,NA,,99,4,Milford,Milford,DE,
Alex Huard,WR,5-10,175,3,0.8363,NA,,149,5,Taft School,Watertown,CT,
Isadore Outing,WDE,6-3,215,3,0.8361,NA,,57,147,Spring Dekaney,Houston,TX,Memphis
Elijah Rodriguez,OT,6-6,285,3,0.8361,NA,,100,147,Cy Creek,Houston,TX,Texas
Lemaefe Galeai,OG,6-4,310,3,0.8361,NA,,60,147,Trinity,Euless,TX,Oklahoma State
Nick Bawden,PRO,6-2,231,3,0.8361,NA,,46,115,Los Gatos,Los Gatos,CA,San Diego State
Shaedon Meadors,WR,6-2,180,3,0.8361,NA,,150,26,Byrnes,Duncan,SC,Appalachian State
Marvin Zanders,ATH,6-3,180,3,0.8358,NA,,98,158,Raines,Jacksonville,FL,Missouri
Gary Wunderlich,K,6-0,180,3,0.8358,NA,,2,20,Memphis University School,Memphis,TN,Ole Miss
Kevin Pendleton,OT,6-5,310,3,0.8358,NA,,101,19,Lee's Summit West,Lee's Summit,MO,Missouri
Keion Davis,ATH,6-0,175,3,0.8358,NA,,98,99,Langston Hughes,Fairburn,GA,Marshall
Michael Deiter,OG,6-6,300,3,0.8358,NA,,61,71,Genoa Area,Genoa,OH,Wisconsin
JK Scott,K,6-4,185,3,0.8358,NA,,2,7,J.K. Mullen,Denver,CO,Alabama
Luke Ward,PRO,6-3,190,3,0.8356,NA,,47,21,Riverside,Decaturville,TN,
Wade Freebeck,PRO,6-3,180,3,0.8356,NA,,47,159,St. Thomas Aquinas,Fort Lauderdale,FL,Vanderbilt
Justin Holmes,WR,6-3,195,3,0.8356,NA,,151,116,Oakmont,Roseville,CA,San Jose State
Deionte Noel,OG,6-3,280,3,0.8353,NA,,62,150,Cibolo Steele,Cibolo,TX,Oklahoma State
Jon'Vea Johnson,WR,6-0,170,3,0.8353,NA,,152,13,West Side,Gary,IN,Toledo
Jamie Jacobs,WDE,6-4,210,3,0.8353,NA,,58,150,Waco Midway,Waco,TX,Baylor
Justin Murphy,OT,6-6,275,3,0.8353,NA,,102,150,Belton,Belton,TX,Texas Tech
Jake Hartbarger,P,6-4,195,3,0.8353,NA,,1,72,Anthony Wayne,Whitehouse,OH,Michigan State
Deron Thompson,APB,5-10,175,3,0.8350,NA,,23,10,Wichita Northwest,Wichita,KS,Colorado State
Aaron Medley,K,6-3,180,3,0.8350,NA,,4,22,Marshall County,Lewisburg,TN,Tennessee
Gary Brown,OG,6-3,293,3,0.8350,NA,,63,160,Alonso,Tampa,FL,Georgia Tech
Courtland Sutton,S,6-2.5,190,3,0.8350,NA,,101,153,Brenham,Brenham,TX,SMU
Tre Brown,DT,6-4,264,3,0.8348,NA,,71,33,Ackerman,Ackerman,MS,
J'vonte Herrod,RB,6-0,210,3,0.8348,NA,,69,100,North Cobb,Kennesaw,GA,Middle Tennessee
Chandler Kincade,PRO,6-4,210,3,0.8347,NA,,49,34,Blackhawk,Beaver Falls,PA,Akron
Tymere Dubose,DT,6-6,260,3,0.8347,NA,,72,73,Youngstown Christian School,Youngstown,OH,Kentucky
Sean Krepsz,OT,6-5,295,3,0.8347,NA,,103,117,Martin Luther King Jr.,Riverside,CA,Washington State
Darrius Liggins,SDE,6-4.5,230,3,0.8344,NA,,57,34,Oxford,Oxford,MS,Middle Tennessee
Trae Hart,ATH,5-10.5,155,3,0.8344,NA,,100,154,First Baptist Academy,Dallas,TX,Purdue
Terry McCray,ILB,6-2,215,3,0.8344,NA,,49,161,Blanche Ely,Pompano Beach,FL,Miami
Raashed Kennion,WDE,6-6,228,3,0.8344,NA,,59,161,First Coast,Jacksonville,FL,Auburn
Markell Boston,ATH,6-1.5,200,3,0.8344,NA,,100,101,East Coweta,Newnan,GA,Auburn
Deandre Murray,ATH,5-11,175,3,0.8342,NA,,102,10,Springdale,Springdale,AR,Tulsa
A'lique Terry,OC,6-1,291,3,0.8342,NA,,14,163,Hialeah,Hialeah,FL,Wake Forest
J.T. Blyden,RB,5-11.5,195,3,0.8342,NA,,70,35,Cardinal O'Hara,West Grove,PA,UMass
Ladarius Wiley,WR,6-1,185,3,0.8342,NA,,153,118,Cathedral,Los Angeles,CA,Vanderbilt
Donovan Lee,CB,5-8,162,3,0.8342,NA,,90,118,Chaminade,West Hills,CA,Colorado
Zach Hudson,OT,6-5,265,3,0.8342,NA,,104,164,Sickles,Tampa,FL,South Florida
Marcel Joly,CB,5-11,182,3,0.8339,NA,,91,29,Forestville,District Heights,MD,Iowa
Chigozie Onyekwere,WR,5-11,190,3,0.8339,NA,,154,8,Friendship Academy,Washington,DC,
Jaleel Fields,SDE,6-3,290,3,0.8339,NA,,58,36,Aliquippa,Aliquippa,PA,West Virginia
Jaylen Bradshaw,WR,6-1,178,3,0.8339,NA,,154,31,Oscar Smith,Chesapeake,VA,Virginia Tech
Kendall Adams,ATH,6-1,197,3,0.8336,NA,,103,155,All Saints Episcopal,Fort Worth,TX,Kansas State
Jariah Tolbert,WR,6-3,185,3,0.8336,NA,,156,45,Edna Karr,New Orleans,LA,Nebraska
Parris Bennett,ILB,6-1,210,3,0.8336,NA,,50,21,University of Detroit Jesuit,Detroit,MI,Syracuse
Isaiah Robinson,RB,5-10,211,3,0.8336,NA,,71,39,Independence,Charlotte,NC,Wake Forest
Xavier Jones,WDE,6-3,215,3,0.8336,NA,,60,155,Magnolia West,Magnolia,TX,Baylor
Daniel Marx,FB,6-3,238,3,0.8336,NA,,5,120,Mission Viejo,Mission Viejo,CA,Stanford
Matthew Adams,OLB,6-0,201,3,0.8336,NA,,80,155,Fort Bend Hightower,Missouri City,TX,Houston
Connor Wilson,S,6-1,200,3,0.8336,NA,,102,155,Argyle,Argyle,TX,Texas Tech
Alex Anderson,OT,6-5,288,3,0.8336,NA,,105,22,Saguaro,Scottsdale,AZ,San Diego State
Robert Castaneda,OG,6-4.5,315,3,0.8333,NA,,64,159,Round Rock,Round Rock,TX,Texas Tech
D.J. Riggins,RB,6-0,190,3,0.8333,NA,,72,121,Oaks Christian,Thousand Oaks,CA,Hawaii
Sharif Williams,DT,6-2,300,3,0.8333,NA,,73,121,Central East,Fresno,CA,Arizona
Anders Huizenga,OT,6-5,305,3,0.8333,NA,,106,159,Byron Nelson,Trophy Club,TX,Yale
Rasheed Jiles,CB,5-11,160,3,0.8333,NA,,92,165,Cape Coral,Cape Coral,FL,
Kenton Meyers,DUAL,6-0,170,3,0.8333,NA,,31,159,Sachse,Sachse,TX,
Julian Burris,WR,6-0,180,3,0.8333,NA,,157,102,Kell,Marietta,GA,
John Underwood,OT,6-5,285,3,0.8333,NA,,106,102,Statesboro,Statesboro,GA,
Dwayne Reynolds,WR,6-2,175,3,0.8333,NA,,157,165,Charlotte,Punta Gorda,FL,
Troy Simons,S,6-3,185,3,0.8333,NA,,103,37,Imani Christian Academy,Pittsburgh,PA,
Ryan Luther,PRO,6-5,180,3,0.8333,NA,,50,37,Hampton,Allison Park,PA,
Greg Miclisse,ILB,6-0,229,3,0.8333,NA,,51,165,Bayside,Palm Bay,FL,
Anthony Davis,OLB,6-1,220,3,0.8333,NA,,81,165,Chamberlain,Tampa,FL,Toledo
D.J. Riggins,RB,6-0,190,3,0.8333,NA,,72,121,Oaks Christian,Thousand Oaks,CA,Hawaii
Sharif Williams,DT,6-2,300,3,0.8333,NA,,73,121,Central East,Fresno,CA,Arizona
Denzel Ward,OT,6-8,290,3,0.8333,NA,,106,37,King College Prep,Chicago,IL,
Tony Baxter,DT,6-4,300,3,0.8333,NA,,73,165,Hialeah,Hialeah,FL,
John Underwood,OT,6-5,285,3,0.8333,NA,,106,102,Statesboro,Statesboro,GA,
Dwayne Reynolds,WR,6-2,175,3,0.8333,NA,,157,165,Charlotte,Punta Gorda,FL,
Troy Simons,S,6-3,185,3,0.8333,NA,,103,37,Imani Christian Academy,Pittsburgh,PA,
Ryan Luther,PRO,6-5,180,3,0.8333,NA,,50,37,Hampton,Allison Park,PA,
Drew Lewis,OLB,6-3,195,3,0.8331,NA,,82,12,Eastlake,Sammamish,WA,Washington
Lubern Figaro,S,6-1,180,3,0.8331,NA,,106,6,Everett,Everett,MA,Wisconsin
Zack Heeman,OT,6-8,270,3,0.8331,NA,,109,33,Mount Olive,Flanders,NJ,Rutgers
Tavaris Williams,ATH,5-11,185,3,0.8328,NA,,104,170,Fort White,Fort White,FL,Utah
Dylan Harding,S,6-2,185,3,0.8328,NA,,107,15,Jenks,Jenks,OK,Oklahoma State
Franklin Labady,RB,5-7,165,3,0.8328,NA,,73,171,Champagnat Catholic - Hialeah,Miami,FL,Cincinnati
Ira Lewis,DT,6-4,264,3,0.8328,NA,,75,162,Houston Lamar,Houston,TX,Baylor
Cameron Queiro,OLB,6-1,207,3,0.8325,NA,,83,34,Bergen Catholic,Oradell,NJ,Northwestern
Lamone Williams,WDE,6-3,240,3,0.8325,NA,,61,3,Kahuku,Kahuku,HI,Oregon State
Sean Nuernberger,K,6-2,220,3,0.8325,NA,,6,6,Oldham County,Buckner,KY,Ohio State
Morgan Richey,OT,6-5,290,3,0.8325,NA,,110,13,Bellevue,Bellevue,WA,
A.J. Long,DUAL,6-1.5,190,3,0.8322,NA,,32,23,Friendship Christian,Lebanon,TN,Syracuse
Nick Holman,ILB,6-2,225,3,0.8322,NA,,54,31,Bob Jones,Madison,AL,South Florida
Marcus Perkins,WR,5-7.5,164,3,0.8322,NA,,159,163,Naaman Forest,Garland,TX,Grambling State
Shane Evans,OG,6-5,290,3,0.8322,NA,,66,39,Prairie Ridge,Crystal Lake,IL,Northern Illinois
Vashon Tucker,CB,5-11,178,3,0.8322,NA,,93,30,Eastern Christian,Elkton,MD,
Ja'Merez Bowen,OT,6-5,270,3,0.8322,NA,,111,74,Shaker Heights,Cleveland,OH,Cincinnati
Vontae Diggs,OLB,6-4,200,3,0.8322,NA,,84,39,Downers Grove North,Downers Grove,IL,UConn
Aisea Tongilava,OLB,6-1,215,3,0.8322,NA,,84,123,Orange Lutheran,Orange,CA,California
Patrick Green,TE,6-4,233,3,0.8322,NA,,53,123,Turlock,Turlock,CA,
Larenzo Stewart,APB,5-6,170,3,0.8319,NA,,24,164,Klein Oak,Spring,TX,Nebraska
Kirk Barron,OC,6-3,297,3,0.8319,NA,,15,15,Marian,Mishawaka,IN,Purdue
Cameron Glenn,S,6-2,185,3,0.8319,NA,,108,104,Stephenson,Stone Mountain,GA,Wake Forest
Curtis Akins,ILB,6-2,220,3,0.8319,NA,,55,36,Byhalia,Byhalia,MS,Memphis
Xavier Crawford,CB,6-0,170,3,0.8319,NA,,94,125,Pittsburg,Pittsburg,CA,Oregon State
Tevin Madison,CB,5-11,165,3,0.8319,NA,,94,32,Fayette County,Fayette,AL,Texas Tech
Martinez Syria,RB,6-0,205,3,0.8319,NA,,74,164,Aldine Nimitz,Houston,TX,Iowa State
Landon Root,PRO,6-2.5,195,3,0.8319,NA,,51,12,Wichita Collegiate School,Wichita,KS,Northern Illinois
William White,ILB,6-1,220,3,0.8317,NA,,56,23,Cass Technical,Detroit,MI,Buffalo
Kevin Cohee,ILB,6-3,240,3,0.8317,NA,,56,7,The Roxbury Latin School,West Roxbury,MA,Boston College
Michael Preddy,SDE,6-5,250,3,0.8317,NA,,59,27,Porter Gaud School,Charleston,SC,Georgia Tech
Mike Knoll,K,6-1,205,3,0.8317,NA,,7,75,Walsh Jesuit,Stow,OH,Boston College
Rayjon Simes,WDE,6-6,230,3,0.8315,NA,,62,105,Stone Mountain,Stone Mountain,GA,
Jacob Kraut,FB,5-11,240,3,0.8314,NA,,6,172,Duncan U. Fletcher,Neptune Beach,FL,Rutgers
Caleb Chumley,TE,6-5,220,3,0.8314,NA,,54,166,Longview Pine Tree,Longview,TX,North Texas
Rafael Gaglianone,K,6-0,225,3,0.8311,NA,,8,24,Baylor School,Chattanooga,TN,Wisconsin
Niguel Veal,ATH,5-11,180,3,0.8311,NA,,105,46,G.W. Carver,New Orleans,LA,Tulane
Daryl Dunlap,OLB,6-2,215,3,0.8311,NA,,86,106,Troup County,LaGrange,GA,San Diego State
Joel Thompson,DT,6-5,280,3,0.8311,NA,,76,173,McArthur,Hollywood,FL,Cincinnati
Nick Luedeke,OC,6-5,245,3,0.8311,NA,,16,41,Holly Springs,Holly Springs,NC,Wake Forest
Raheem Harvey,WR,6-1,180,3,0.8311,NA,,160,173,Largo,Largo,FL,
Keegan Render,OG,6-4,300,3,0.8308,NA,,67,6,Indianola,Indianola,IA,Iowa
Devin Williams,S,5-11,195,3,0.8308,NA,,109,9,St. John's College,Washington,DC,
Dennis Briggs,RB,5-9,195,3,0.8307,NA,,75,39,Shady Side Academy,Pittsburgh,PA,Pittsburgh
Christian Martinek,WDE,6-5,220,3,0.8306,NA,,63,6,Portland Jesuit,Portland,OR,
Jyaz Jones,S,6-0,180,3,0.8306,NA,,110,167,South Oak Cliff,Dallas,TX,Colorado State
Erick Neal,ATH,5-10,160,3,0.8306,NA,,106,167,Lincoln,Dallas,TX,
Odell Spencer,WR,6-0,170,3,0.8306,NA,,161,76,Shaker Heights,Cleveland,OH,Cincinnati
Keenan Curran,S,6-2,180,3,0.8306,NA,,110,14,Federal Way,Federal Way,WA,Air Force
Ty Schwab,ILB,6-2,220,3,0.8304,NA,,58,175,Merritt Island,Merritt Island,FL,Boston College
Troy Simons,ATH,6-1,184,3,0.8304,NA,,107,40,Renaissance Christian Academy,Pittsburgh,PA,
Andre Dillard,OT,6-5,240,3,0.8303,NA,,112,15,Woodinville,Woodinville,WA,Washington State
Kwesi Mashack,CB,5-10,185,3,0.8303,NA,,96,126,Norco,Norco,CA,Arizona
Shelby Walker,WR,6-0.5,146,3,0.8303,NA,,162,169,Houston Lamar,Houston,TX,SMU
Blake Mahon,TE,6-5,226,3,0.8303,NA,,55,169,Coppell,Coppell,TX,Baylor
Malik Carney,OLB,6-2.5,215,3,0.8300,NA,,87,32,T.C. Williams,Alexandria,VA,North Carolina
Devine Redding,RB,5-10,210,3,0.8300,NA,,76,77,Glenville,Mineral Ridge,OH,Indiana
Matt Quarells,WR,6-3,185,3,0.8300,NA,,163,20,Hazelwood Central,Florissant,MO,New Mexico
Tanner Sanders,ATH,6-5,200,3,0.8300,NA,,108,7,Crescent Valley,Corvallis,OR,Oregon State
Jeremy Jones,DUAL,6-5,190,3,0.8297,NA,,33,171,East Central,San Antonio,TX,Rice
Tony Fields,CB,5-11,185,3,0.8297,NA,,97,176,Amos P. Godby,Tallahassee,FL,Indiana
Nacarius Fant,WR,5-10,170,3,0.8294,NA,,164,7,Bowling Green,Bowling Green,KY,Western Kentucky
Latrell Martin,WR,6-2,191,3,0.8294,NA,,164,172,Pflugerville Hendrickson,Pflugerville,TX,Houston
Tori Millender,ILB,6-1,225,3,0.8294,NA,,59,41,Belleville West,Belleville,IL,Southern Illinois
Devonte Jones,OG,6-4,295,3,0.8294,NA,,68,172,Bellaire,Bellaire,TX,Baylor
Dexter Wright,OLB,6-2,205,3,0.8294,NA,,88,42,James Hunt,Wilson,NC,NC State
Stanley Clerveaux,WR,6-3,185,3,0.8294,NA,,164,177,North Miami,Miami,FL,South Florida
Alec Ruth,OT,6-6,300,3,0.8294,NA,,113,8,Valor Christian,Littleton,CO,Kansas State
Tabyus Taylor,ATH,6-1,220,3,0.8294,NA,,109,33,Hopewell,Hopewell,VA,Virginia Tech
Jace Whittaker,CB,5-9,150,3,0.8292,NA,,98,127,Oceanside,Oceanside,CA,Arizona
Ricky Liuchan,OLB,6-1,205,3,0.8289,NA,,89,128,Mission Hills,San Marcos,CA,Oregon State
Cameron Griffin,OLB,6-3,210,3,0.8289,NA,,89,128,View Park Prep,Los Angeles,CA,UCLA
Ajene Harris,WR,6-0,170,3,0.8289,NA,,167,128,Crenshaw,Los Angeles,CA,USC
Jamiek Davis,WR,6-3,190,3,0.8289,NA,,167,43,Independence,Brooklyn,NY,
Freddie Booth-Lloyd,DT,6-2,308,3,0.8289,NA,,77,178,Cocoa,Cocoa,FL,Temple
Louis Vecchio,SDE,6-4,232,3,0.8289,NA,,60,131,Villa Park,Villa Park,CA,Vanderbilt
Gary Hosey,ILB,6-0,225,3,0.8286,NA,,60,24,Cass Technical,Farmington,MI,Buffalo
C.J. Reese,SDE,6-4,260,3,0.8286,NA,,61,174,San Antonio Madison,San Antonio,TX,Kansas State
Brian Peavy,CB,5-9,170,3,0.8286,NA,,99,174,Spring Westfield,Houston,TX,Iowa State
David Moa,WDE,6-3,242,3,0.8286,NA,,64,132,Kearny,San Diego,CA,Boise State
Lee Walker,CB,6-0,175,3,0.8283,NA,,100,133,Madison,San Diego,CA,Colorado
Corbin Daly,P,6-3,190,3,0.8283,NA,,2,44,Ardrey Kell,Charlotte,NC,North Carolina
Alex Spence,K,6-2,190,3,0.8283,NA,,9,28,West Florence,Florence,SC,Clemson
Tymashian Clemons,ATH,5-11,165,3,0.8281,NA,,110,107,McEachern,Powder Springs,GA,Middle Tennessee
Chris Matthews,WDE,6-5,215,3,0.8281,NA,,65,37,Olive Branch,Olive Branch,MS,Memphis
Parker Hesse,ATH,6-3,205,3,0.8281,NA,,110,7,Waukon,Waukon,IA,Iowa
Elkanah Dillon,TE,6-5,225,3,0.8281,NA,,56,179,Vanguard,Ocala,FL,South Florida
Zach Muniz,CB,6-0,170,3,0.8281,NA,,101,21,Christian Brothers College,St. Louis,MO,Duke
T.J. Boothe,S,6-2,215,3,0.8281,NA,,112,34,Western Branch,Chesapeake,VA,Old Dominion
Jamitreus Crockham,RB,6-2,205,3,0.8278,NA,,77,16,Hamilton Southeastern,Fishers,IN,
Draequon Murphy,S,6-0,197,3,0.8278,NA,,113,33,Carver Montgomery,Montgomery,AL,GMC Dupe
Devlin Hodges,DUAL,6-2,188,3,0.8278,NA,,34,33,Mortimer Jordan,Morris,AL,Samford
Trevion Roberts,ATH,6-2,205,3,0.8278,NA,,112,176,Aldine Eisenhower,Houston,TX,Oklahoma State
D'Ronzjiah Matthews,OLB,6-1,215,3,0.8278,NA,,91,180,South Fort Myers,Fort Myers,FL,
Greg Roberts,WDE,6-6,215,3,0.8278,NA,,66,177,Nacogdoches,Nacogdoches,TX,Baylor
Jermane Conyers,DT,6-3,290,3,0.8278,NA,,78,108,Ridgeland,Rossville,GA,Indiana
Logan Cooke,P,6-5,200,3,0.8278,NA,,3,38,Columbia Academy,Columbia,MS,Mississippi State
Greg Stroman,ATH,6-0,162,3,0.8278,NA,,113,35,Unity Reed,Manassas,VA,Virginia Tech
Casey McDermott Vai,SDE,6-4,250,3,0.8278,NA,,62,22,Raytown South,Kansas City,MO,TCU
Richard Wilson,RB,5-11,210,3,0.8275,NA,,78,25,Detroit Country Day,Franklin,MI,Boston College
Xavier Preston,OLB,6-2,219,3,0.8275,NA,,92,181,Jensen Beach,Jensen Beach,FL,West Virginia
Raul Diaz,OC,6-2,270,3,0.8275,NA,,17,182,Miami Central,Miami,FL,Tulane
Yanni Demogerontas,OG,6-4,260,3,0.8275,NA,,69,42,Carl Sandburg,Orland Park,IL,Oregon State
Marcus Leslie,CB,5-9,170,3,0.8274,NA,,102,183,Coral Reef,Miami,FL,Monmouth
Nyquan Harris,DT,6-3,285,3,0.8274,NA,,79,36,Lake Taylor,Norfolk,VA,Marshall
Dwayne Eugene,S,6-1,222,3,0.8274,NA,,114,47,Archbishop Rummel,Metairie,LA,Arkansas
Devin Johnson,RB,5-10,180,3,0.8270,NA,,79,178,Dallas Roosevelt,Dallas,TX,
Gregory Howell,RB,6-1,204,3,0.8270,NA,,79,184,Coral Gables,Miami,FL,Florida Atlantic
Elton Dyer,WR,6-2,165,3,0.8269,NA,,169,179,South Houston,South Houston,TX,Houston
Jay Ferguson,WDE,6-4,225,3,0.8269,NA,,67,48,West Feliciana,St. Francisville,LA,Louisiana Tech
Cole Garvin,PRO,6-0.5,195,3,0.8267,NA,,52,109,Sandy Creek,Tyrone,GA,Marshall
Joe Vitiello,SDE,6-4,255,3,0.8267,NA,,63,35,Immaculata,Somerville,NJ,Boston College
Kaliq Kokuma,RB,5-11,186,3,0.8267,NA,,81,180,Clear Creek,League City,TX,Houston
Kory Kodanko,OT,6-6,320,3,0.8267,NA,,114,9,West De Pere,De Pere,WI,Iowa State
