Player,Position,Height,Weight,Stars,Rating,CompositeRank,247Rank,PositionRank,StateRank,HighSchool,City,State,CommittedTo
Zaiden Wallace,DL,6-5,270,3,0.8700,918,,102,4,James Campbell,Ewa Beach,HI,Nevada
Marcus Dawson Jr.,S,6-2,185,3,0.8700,918,,95,28,University Lab,Baton Rouge,LA,Nicholls
Larry Tarver Jr.,CB,5-11,165,3,0.8700,918,,77,124,Miami Norland,Miami,FL,Nebraska
Temerrick Johnson,EDGE,6-3,205,3,0.8700,918,,62,140,Midlothian Heritage,Midlothian,TX,Oklahoma State
Joshua Williams,WR,6-0,175,3,0.8700,918,,123,14,Westside,Anderson,SC,Chattanooga
Jhase McMillan,CB,5-9,160,3,0.8700,918,,77,140,Katy Tompkins,Katy,TX,Montana State
Malachi James,WR,5-11,198,3,0.8700,918,,123,17,Burlington City,Willingboro,NJ,Syracuse
Josh Joyner,RB,5-10,172,3,0.8697,928,,73,63,Oxnard Pacifica,Oxnard,CA,Washington State
Kash Dillon,EDGE,6-5,220,3,0.8697,928,,63,10,Corner Canyon,Draper,UT,Utah
Carson Gentle,DL,6-3,245,3,0.8697,928,,104,27,McCallie School,Chattanooga,TN,Tennessee
David Abajian,IOL,6-5,285,3,0.8697,928,,73,63,Chaminade,West Hills,CA,Kansas
Corey Smith,WR,6-1,170,3,0.8697,928,,126,11,Brownsburg,Brownsburg,IN,Tulsa
Fred Johnson,IOL,6-5,287,3,0.8697,928,,73,36,Glenville,Cleveland,OH,Louisville
Manuel Beigel,DL,6-4,282,3,0.8697,928,,104,7,Choate Rosemary Hall,Wallingford,CT,Michigan
Whittman Whaley,LB,6-2,205,3,0.8697,928,,78,27,Gatlinburg Pittman,Gatlinburg,TN,Wake Forest
Evan Bennett,LB,6-3,210,3,0.8697,928,,78,104,Gatewood School,Eatonton,GA,North Carolina
Willie Goodwyn,S,6-1,178,3,0.8697,928,,96,104,Rabun County,Tiger,GA,Cincinnati
Martavious Collins,ATH,6-3,241,3,0.8694,938,,71,29,South Pittsburg,South Pittsburg,TN,UTEP
Jaylen Thompson,CB,6-0.5,173,3,0.8694,938,,79,29,Riverdale,Murfreesboro,TN,Michigan State
Barry Walker,IOL,6-5,305,3,0.8694,938,,75,106,Crisp County,Cordele,GA,UAB
David Washington Jr.,WR,6-0,185,3,0.8694,938,,127,28,St. Joseph's Prep,Philadelphia,PA,Kentucky
Camren Campbell,CB,6-1,175,3,0.8694,938,,79,126,Tampa Bay Tech,Tampa,FL,South Florida
Mason Carrier,LB,6-2,225,3,0.8692,943,,80,7,Detroit Lakes,Detroit Lakes,MN,Minnesota
Dontrell Holt,IOL,6-4.5,295,3,0.8692,943,,76,15,Joplin,Joplin,MO,Iowa State
Rodney Fields Jr.,RB,5-9,187,3,0.8692,943,,74,10,Southeast,Oklahoma City,OK,Oklahoma State
Tyler Simmons,DL,6-4,260,3,0.8692,943,,106,127,Windermere Prep,Windermere,FL,Virginia
Ta'Ron Haile,WR,6-1,180,3,0.8689,947,,128,18,Millville,Millville,NJ,Syracuse
Patrick Schaller,TE,6-5,210,3,0.8689,947,,49,23,Glenbrook North,Northbrook,IL,Northwestern
Ryan Jostes,OT,6-6,280,3,0.8689,947,,67,16,Washington,Washington,MO,Missouri
Creece Brister,IOL,6-4,295,3,0.8689,947,,77,142,Stephenville,Stephenville,TX,TCU
Makai Byerson,EDGE,6-4,235,3,0.8689,947,,64,18,Manchester,Midlothian,VA,West Virginia
Ta'Ron Haile,WR,6-1,180,3,0.8689,947,,128,18,Millville,Millville,NJ,Syracuse
King Large,OT,6-4,295,3,0.8689,947,,67,65,St. John Bosco,Bellflower,CA,SMU
Patrick Schaller,TE,6-5,210,3,0.8689,947,,49,23,Glenbrook North,Northbrook,IL,Northwestern
Ryan Jostes,OT,6-6,280,3,0.8689,947,,67,16,Washington,Washington,MO,Missouri
Adedamola Ajani,IOL,6-4,270,3,0.8689,947,,77,12,Speedway,Indianapolis,IN,Indiana
William Nettles,CB,5-11,170,3,0.8689,947,,81,142,Dallas Christian School,Mesquite,TX,SMU
Derrick McCormick Jr.,LB,6-1,195,3,0.8689,947,,81,128,Rockledge,Rockledge,FL,UCF
Creece Brister,IOL,6-4,295,3,0.8689,947,,77,142,Stephenville,Stephenville,TX,TCU
Michael Burt,TE,6-6,230,3,0.8689,947,,49,10,Creighton Prep,Omaha,NE,Iowa
Elijah Green,S,6-0.5,170,3,0.8689,947,,97,11,Classen School,Oklahoma City,OK,Tulsa
Cameron Frazier,ATH,5-11,160,3,0.8686,962,,73,37,KIPP Columbus,Columbus,OH,Duquesne
Trent Ferguson,OT,6-7,300,3,0.8686,962,,69,5,West Salem,Salem,OR,Oregon
Jamorie Flagg,DL,6-3,300,3,0.8686,962,,108,130,Booker T. Washington,Miami,FL,Florida State
Shamar Meikle,EDGE,6-5,205,3,0.8686,962,,65,130,Miramar,Hollywood,FL,Oregon State
Tyler Carter,EDGE,6-6,251,3,0.8686,962,,65,26,Vicksburg,Vicksburg,MS,South Alabama
Preston Ries,ATH,6-2,205,3,0.8683,967,,74,8,Monticello,Monticello,IA,Iowa
Ashton Murphy,DL,6-5,240,3,0.8683,967,,109,11,Elkhorn South,Omaha,NE,Nebraska
Clay Martineau,LB,6-3,210,3,0.8683,967,,82,6,Oregon City,Oregon City,OR,Boise State
Carter Lavrusky,OT,6-6,275,3,0.8683,967,,70,15,Horizon,Scottsdale,AZ,Kansas
Jamyri Cauley,WR,6-2,215,3,0.8683,967,,129,144,South Oak Cliff,Dallas,TX,
Antwan Smith,LB,6-3,188,3,0.8683,967,,82,107,Westlake,Atlanta,GA,Kentucky
Maurice Davis,EDGE,6-3,210,3,0.8683,967,,67,107,Dougherty,Albany,GA,Louisville
Sammie Hunter,CB,5-10,170,3,0.8683,967,,83,15,Chandler,Chandler,AZ,Utah
Tate Hamby,S,6-2,185,3,0.8683,967,,98,29,Ouachita Christian School,Monroe,LA,Vanderbilt
Tyler West,OT,6-5,270,3,0.8683,967,,70,31,Andrews,Andrews,NC,NC State
Stacy Bey,ATH,6-1,200,3,0.8681,977,,75,66,Rancho Cucamonga,Rancho Cucamonga,CA,Arizona
Dillon Hipp,TE,6-6,240,3,0.8681,977,,51,17,Desert Mountain,Scottsdale,AZ,Ole Miss
Steven Soles Jr.,EDGE,6-1.5,213,3,0.8681,977,,68,31,Powell,Powell,TN,Kentucky
Brandon Winton,WR,6-1,175,3,0.8681,977,,130,31,Alcoa,Alcoa,TN,South Florida
Wade Helton,OT,6-5,280,3,0.8681,977,,72,66,Corona Centennial,Corona,CA,Iowa State
Jathan Hatch,S,6-2,190,3,0.8681,977,,99,27,Biggersville,Corinth,MS,Louisville
Charlie Becker,WR,6-3,185,3,0.8681,977,,130,31,Father Ryan,Nashville,TN,Indiana
Montreze Smith Jr.,LB,5-11,200,3,0.8681,977,,84,109,Carrollton,Carrollton,GA,Duke
Jacobi Murray,DL,6-2,270,3,0.8681,977,,110,109,Holy Innocents Episcopal School,Atlanta,GA,Stanford
Daniel Anderson,EDGE,6-2,245,3,0.8681,977,,68,31,Germantown,Germantown,TN,North Carolina
Jude Foster,OT,6-3,280,3,0.8681,977,,72,30,Southern Lab,Baton Rouge,LA,Ole Miss
Tristen Brown,WR,5-9,170,3,0.8681,977,,130,145,Houston Lamar,Houston,TX,Vanderbilt
Mitch Hodnett,IOL,6-5,295,3,0.8681,977,,79,30,Sterlington,Monroe,LA,TCU
D'Marius Rucker,RB,5-9,185,3,0.8678,990,,76,132,Lakeland,Lakeland,FL,Coastal Carolina
Noah Jenkins,ATH,6-2,200,3,0.8678,990,,76,19,Highland Springs,Highland Springs,VA,Virginia Tech
Foster Slaughter,S,6-0,160,3,0.8678,990,,100,68,Los Alamitos,Los Alamitos,CA,Utah Tech
Tycoolhill Luman,EDGE,6-3,239,3,0.8678,990,,70,132,Miami Norland,Miami,FL,Rutgers
Kana'i Lopes,LB,6-3.5,215,3,0.8678,990,,85,68,St. John Bosco,Bellflower,CA,Utah
Jay'Quan Bostic,S,6-3,180,3,0.8678,990,,100,38,Taft,Cincinnati,OH,Toledo
Israel Boyce,CB,5-11,180,3,0.8678,990,,84,111,Douglas County,Douglasville,GA,West Virginia
DK Gilley,S,6-2,190,3,0.8678,990,,100,132,University Christian,Jacksonville,FL,Rutgers
Rashad Godfrey Jr.,CB,6-2,185,3,0.8678,990,,84,132,Armwood,Seffner,FL,Iowa
LaDainian Fields,CB,6-1,175,3,0.8678,990,,84,12,Del City,Oklahoma City,OK,Oklahoma State
Jahzare Jackson,OT,6-10,340,3,0.8678,990,,74,111,Overtime Elite,San Diego,CA,Georgia
Jay'Quan Bostic,S,6-3,180,3,0.8678,990,,100,38,Taft,Cincinnati,OH,Toledo
Shaun Boykins Jr.,WR,6-1,190,3,0.8675,NA,,133,9,North Hardin,Radcliff,KY,Louisville
Matt Ogunniyi,TE,6-5,205,3,0.8675,NA,,52,28,C.H. Flowers,Upper Marlboro,MD,Rutgers
Evan Taylor,ATH,6-3,180,3,0.8675,NA,,77,32,Cuthbertson,Waxhaw,NC,Nebraska
Eric Fletcher Jr.,ATH,6-1,188,3,0.8675,NA,,77,136,Dunbar,Fort Myers,FL,East Carolina
Quentin Clark,LB,6-1,205,3,0.8675,NA,,86,113,West Laurens,Dublin,GA,Indiana
Jaden Ball,IOL,6-4,285,3,0.8673,NA,,80,39,Bloom-Carroll,Carroll,OH,Purdue
KJ Parker,ATH,5-11,165,3,0.8672,NA,,79,24,Immaculate Conception,Elmhurst,IL,Iowa
Chalil Cummings,ATH,5-11.5,175,3,0.8672,NA,,79,137,Bradford,Starke,FL,Memphis
Casey Etienne Jr.,S,6-2,180,3,0.8672,NA,,104,137,Cardinal Gibbons,Fort Lauderdale,FL,Princeton
Jabari Murphy,WR,6-2,195,3,0.8672,NA,,134,44,Elmore County,Eclectic,AL,West Florida
Reece Vander Zee,WR,6-5,190,3,0.8672,NA,,134,9,Central Lyon,Rock Rapids,IA,Iowa
Benji Blackburn,TE,6-6,235,3,0.8672,NA,,53,137,Miami Columbus,Miami,FL,Stanford
Ryan Howard,OT,6-7,305,3,0.8672,NA,,75,29,Downingtown West,Downingtown,PA,Kansas State
Mikeshun Beeler,DL,6-4,280,3,0.8672,NA,,111,24,Simeon,Chicago,IL,Michigan State
Luke Masterson,OT,6-6,275,3,0.8672,NA,,75,35,Franklin Road Academy,Nashville,TN,North Carolina
Ben York,OT,6-5,286,3,0.8672,NA,,75,20,Lake Braddock,Burke,VA,Virginia
Xavier Williams,RB,6-0,220,3,0.8672,NA,,77,14,Lake Central,Saint John,IN,Iowa
Trey Jackson,TE,6-4.5,210,3,0.8672,NA,,53,147,South Oak Cliff,Dallas,TX,Texas Tech
Allen Bryant,S,6-1,170,3,0.8672,NA,,104,137,St. Thomas Aquinas,Fort Lauderdale,FL,Pittsburgh
Mason Carter,EDGE,6-5,200,3,0.8672,NA,,71,137,Baldwin,Jacksonville,FL,Vanderbilt
Kylen Evans,WR,6-2,180,3,0.8672,NA,,134,147,Frisco Emerson,McKinney,TX,Texas State
Lamar Booker,WR,6-2,193,3,0.8669,NA,,137,21,Collegiate School,Richmond,VA,
Kumaro Brown,CB,6-1,181,3,0.8669,NA,,87,36,Memphis Academy of Science and Engineering,Memphis,TN,
Whit Muschamp,QB,6-1,170,3,0.8669,NA,,60,36,Baylor School,Chattanooga,TN,Vanderbilt
Jamison Curtis,LB,6-1,210,3,0.8669,NA,,87,45,Saraland,Saraland,AL,Vanderbilt
Chase Morrison,EDGE,6-4.5,240,3,0.8669,NA,,72,114,Roswell,Roswell,GA,Virginia
Brandon Heyward,ATH,5-10.5,162,3,0.8667,NA,,81,38,Oak Ridge,Oak Ridge,TN,
Jake Wheelock,IOL,6-4,275,3,0.8667,NA,,81,40,Stebbins,Dayton,OH,Cincinnati
Simon Seidl,ATH,5-11,170,3,0.8667,NA,,82,8,Hill-Murray,Maplewood,MN,Minnesota
Jacob Emmers,WR,5-10,180,3,0.8667,NA,,138,149,Anna,Anna,TX,Tulsa
Khalil Conley,ATH,6-0,170,3,0.8667,NA,,82,33,Christ School,Arden,NC,North Carolina
Aidan Banfield,IOL,6-3,280,3,0.8667,NA,,81,115,Mill Creek,Hoschton,GA,North Carolina
Zahir Rainer,S,5-10,185,3,0.8664,NA,,106,22,Trinity Episcopal,Richmond,VA,Minnesota
Marshel Sanders,WR,6-1,190,3,0.8664,NA,,139,70,Clovis West,Fresno,CA,Fresno State
Ananias Walker,ATH,6-1,180,3,0.8664,NA,,84,70,Windsor,Windsor,CA,
Tomauri Johnson,S,6-4,177,3,0.8664,NA,,106,142,Miami Palmetto,Miami,FL,
Whit Hafer,TE,6-7,230,3,0.8664,NA,,55,18,Joplin,Joplin,MO,Missouri
Red Martel,RB,5-10,200,3,0.8664,NA,,78,13,Beggs,Beggs,OK,Kansas
Diore Hubbard,RB,5-10,185,3,0.8664,NA,,78,41,Gahanna Lincoln,Columbus,OH,West Virginia
Therrian Alexander III,CB,6-2.5,162,3,0.8664,NA,,88,116,Southwest DeKalb,Decatur,GA,BYU
Mike Gerald,CB,5-11,170,3,0.8664,NA,,88,150,Morton Ranch,Katy,TX,Minnesota
Sam Mattingly,LB,6-2,220,3,0.8664,NA,,88,150,Magnolia West,Magnolia,TX,Stanford
Julian Knox,CB,6-2,190,3,0.8664,NA,,88,150,North Crowley,Fort Worth,TX,TCU
Brett Eskildsen,WR,6-2,185,3,0.8664,NA,,139,150,Frisco Centennial,Frisco,TX,Iowa State
Jerrian Graham,ATH,6-2,190,3,0.8664,NA,,84,46,C F Vigor HS,Mobile,AL,South Alabama
Quimari Shemwell,CB,6-0,175,3,0.8663,NA,,91,72,Long Beach Poly,Long Beach,CA,Utah
Michael Merdinger,QB,6-1.5,195,3,0.8661,NA,,61,143,Cardinal Gibbons,Fort Lauderdale,FL,North Carolina
Darius Jones,LB,6-1,205,3,0.8661,NA,,89,29,St. Frances Academy,Baltimore,MD,Wake Forest
Devonte Lyons,RB,5-10,190,3,0.8661,NA,,80,143,St. Augustine,St. Augustine,FL,FIU
David Dossett,WR,6-3,190,3,0.8659,NA,,141,19,Lee's Summit,Lee's Summit,MO,
Krosse Johnson,WR,5-9,170,3,0.8659,NA,,141,32,Holy Cross,New Orleans,LA,Arkansas
Jace J. Gilbert,DL,6-5,255,3,0.8658,NA,,112,9,Arrowhead,Hartland,WI,Iowa State
Tyler Aronson,QB,6-2.5,215,3,0.8658,NA,,62,145,Vero Beach,Vero Beach,FL,SMU
Chase Farrell,WR,5-10,175,3,0.8658,NA,,143,73,Oaks Christian,Westlake Village,CA,Stanford
Kayo Patu,S,5-11,170,3,0.8658,NA,,108,14,Roosevelt,SACRAMENTO,CA,Washington State
Demeco Kennedy,ATH,6-2,275,3,0.8658,NA,,86,10,Frederick Douglass,Lexington,KY,Purdue
Syair Torrence,WR,5-11,195,3,0.8658,NA,,143,7,Christian Brothers Academy,Syracuse,NY,Boston College
Filiva'a Saluni,IOL,6-5,272,3,0.8658,NA,,83,5,Kahuku,Kahuku,HI,Arizona State
Timothy Lawson,TE,6-4,220,3,0.8658,NA,,56,145,Bishop Verot,Fort Myers,FL,North Carolina
David McMorris,DL,6-2,255,3,0.8658,NA,,112,6,Gonzaga,Washington,DC,Pennsylvania
Isaiah Collins,CB,6-3,186,3,0.8658,NA,,92,154,Huntsville,Huntsville,TX,Texas Tech
Jaydon Smith,ATH,5-11,170,3,0.8658,NA,,86,154,Ingleside,Ingleside,TX,North Texas
Jayden Moore,WR,5-9,165,3,0.8656,NA,,145,30,Loyola Blakefield,Towson,MD,Duke
Connor Moberly,QB,6-4,195,3,0.8656,NA,,63,10,Southeast Polk,Des Moines,IA,Iowa State
Will Smith,EDGE,6-3,235,3,0.8656,NA,,73,14,Choctaw,Choctaw,OK,Tulsa
Mason Dossett,ATH,6-0,180,3,0.8656,NA,,88,156,Fort Bend Ridge Point,Missouri City,TX,Baylor
Caleb Moore,DL,6-3,250,3,0.8656,NA,,114,28,Oak Grove,Hattiesburg,MS,Southern Miss
Traville Frederick Jr.,TE,6-3,228,3,0.8656,NA,,57,33,Jeanerette,Jeanerette,LA,Houston
Adrian Laing,CB,6-1,170,3,0.8656,NA,,93,19,Paramus Catholic,Paramus,NJ,Temple
Kobe Branham,IOL,6-6,335,3,0.8656,NA,,84,11,Southside,Fort Smith,AR,Arkansas
Hayden Gunter,OT,6-6,255,3,0.8656,NA,,78,156,Denton,Denton,TX,Stanford
Harrison Utley,IOL,6-3,280,3,0.8656,NA,,84,14,Norman North,Norman,OK,Kansas
Trelain Maddox,ATH,6-1,205,3,0.8656,NA,,88,117,Parkview,Lilburn,GA,Georgia Tech
Tamarcus Gray Jr.,WR,6-2,160,3,0.8656,NA,,145,156,Texas High,Texarkana,TX,Louisiana Tech
Noel Portnjagin,IOL,6-5,334,3,0.8656,NA,,84,4,Germany,Germany,GERM,Florida
Aiden Pastoriza,OT,6-7,250,3,0.8655,NA,,79,18,Lumen Christi,Jackson,MI,Cincinnati
Jivan Baly,CB,6-0,170,3,0.8653,NA,,94,118,Meadowcreek,Norcross,GA,NC State
Andrew Brinson IV,ATH,6-0.5,175,3,0.8653,NA,,90,147,Gaither,Tampa,FL,Michigan State
Darius Washington,DL,6-5,235,3,0.8653,NA,,115,159,Mansfield Lake Ridge,Mansfield,TX,Houston
Tyjai Hopper,S,6-0.5,178,3,0.8652,NA,,109,119,Alpharetta,Alpharetta,GA,James Madison
Issaiah Blades,ATH,6-1,170,3,0.8650,NA,,91,74,John Muir,Pasadena,CA,
Marcus Neal Jr.,S,6-1,188,3,0.8650,NA,,110,20,Raytown South,Kansas City,MO,Iowa State
Kendal Howard,DL,6-3,255,3,0.8650,NA,,116,23,Lord Botetourt,Daleville,VA,Wake Forest
Karson Gordon,ATH,6-0.5,171,3,0.8650,NA,,91,160,Episcopal,Bellaire,TX,UCLA
Simeon Boulware,DL,6-5,240,3,0.8650,NA,,116,120,Dacula,Dacula,GA,Vanderbilt
Timir Hickman-Collins,LB,6-1,218,3,0.8650,NA,,90,15,Indian Land,Fort Mill,SC,Florida State
Jaylen Watson,ATH,5-11,175,3,0.8647,NA,,93,42,Central Catholic,Toledo,OH,Iowa
Cincere Rhaney,RB,5-10,199,3,0.8647,NA,,81,75,Junipero Serra,Gardena,CA,San Diego State
Blake Tabaracci,LB,6-2,210,3,0.8647,NA,,91,11,Park City,Park City,UT,New Mexico
Gideon Ituka,RB,5-10,230,3,0.8647,NA,,81,31,Gaithersburg,Gaithersburg,MD,Wisconsin
Keaton Roskop,TE,6-3,215,3,0.8647,NA,,58,11,Linn-Mar,Marion,IA,Iowa State
Albert Smith III,LB,6-0.5,210,3,0.8647,NA,,91,34,Ponchatoula,Ponchatoula,LA,Arizona State
Josh Harrison,EDGE,6-3,215,3,0.8647,NA,,74,34,Christ School,Arden,NC,Wake Forest
Kevon Gray,CB,5-11.5,165,3,0.8647,NA,,95,121,Creekside,Fairburn,GA,Virginia
Fredrick Dotie,S,6-0,190,3,0.8647,NA,,111,161,Kennedale,Kennedale,TX,Texas State
Tyclean Luman,EDGE,6-3,250,3,0.8644,NA,,75,148,Miami Norland,Miami,FL,Rutgers
Plas Johnson,WR,6-1,165,3,0.8644,NA,,147,18,Chaparral,Scottsdale,AZ,Arizona State
Brody Kosin,TE,6-6,225,3,0.8644,NA,,59,19,Clarkston,Clarkston,MI,Indiana
Juan Minaya,OT,6-6,335,3,0.8644,NA,,80,20,Paramus Catholic,Paramus,NJ,Miami
Juan Minaya,OT,6-6,335,3,0.8644,NA,,80,20,Paramus Catholic,Paramus,NJ,Miami
Isaiah Crumpler,WR,6-0,175,3,0.8642,NA,,148,35,D H Conley,Greenville,NC,Rutgers
Malachi Toliver,IOL,6-5.5,320,3,0.8642,NA,,87,122,Cartersville,Cartersville,GA,Georgia
Cole Harrison,TE,6-5.5,220,3,0.8642,NA,,60,76,Junipero Serra,San Mateo,CA,Tennessee
Nuku Mafi,IOL,6-4,295,3,0.8642,NA,,87,13,West,Salt Lake City,UT,Oklahoma State
Tristan Santoro,OT,6-6,271,3,0.8642,NA,,81,35,Evangel Christian Academy,Shreveport,LA,Baylor
Jack Small,OT,6-6.5,285,3,0.8642,NA,,81,21,Northern Valley Regional - Old Tappan,Old Tappan,NJ,Duke
Jewett Hayes,EDGE,6-4,210,3,0.8642,NA,,76,43,Archbishop Moeller,Cincinnati,OH,Virginia
Dalin Wilkins,WR,6-3,200,3,0.8639,NA,,149,44,Northmont,Clayton,OH,Eastern Michigan
Camden Jones,TE,6-6,225,3,0.8639,NA,,61,77,Maranatha,Pasadena,CA,California
Keion Dunlap,S,6-1,190,3,0.8639,NA,,112,47,Enterprise,Enterprise,AL,Troy
Dylan Lee,RB,6-1,200,3,0.8639,NA,,83,19,Williams Field,Gilbert,AZ,Iowa State
Zafir Stewart,IOL,6-4,320,3,0.8639,NA,,89,30,Imhotep Institute,Philadelphia,PA,Illinois
Justin Terrell,DL,6-3,280,3,0.8639,NA,,118,123,Rome,Rome,GA,NC State
Kobe Williams,IOL,6-6,300,3,0.8639,NA,,89,29,Amory,Amory,MS,Memphis
JaCorey Stewart,LB,6-0,210,3,0.8639,NA,,94,123,Milton,Alpharetta,GA,Kansas
Devan Kennedy,DL,6-3.5,240,3,0.8639,NA,,118,19,Brophy College Preparatory,Phoenix,AZ,Iowa
Simeon Coleman,LB,6-0,210,3,0.8636,NA,,95,32,St. Frances Academy,Hyattsville,MD,Cincinnati
Judah Jenkins,CB,5-11,175,3,0.8636,NA,,96,32,Our Lady of Good Counsel,Olney,MD,Maryland
Jacques Spradley-Demps,WR,6-1,195,3,0.8636,NA,,150,162,Pflugerville Weiss,Pflugerville,TX,Kansas State
Jaylen Carl,DL,6-4,250,3,0.8633,NA,,120,36,Southwest Guilford,High Point,NC,Duke
Dom Collins,WR,5-9,165,3,0.8633,NA,,151,2,Princeton,Princeton,WV,West Virginia
Aundre Gibson,CB,5-11,175,3,0.8633,NA,,97,21,Desert Edge,Goodyear,AZ,Kansas
Hayes Johnson,OT,6-5,295,3,0.8633,NA,,83,11,Taylor County,Campbellsville,KY,Kentucky
Tyson Weaver,CB,6-1,185,3,0.8633,NA,,97,15,Eastside Catholic,Sammamish,WA,Washington State
Anthony McMillian,RB,6-0,225,3,0.8633,NA,,84,78,Mater Dei Catholic,Chula Vista,CA,San Diego State
Rahim Wright II,S,6-0,175,3,0.8633,NA,,113,78,Rancho Cucamonga,Rancho Cucamonga,CA,Washington
DeVon Rice,ATH,5-9,180,3,0.8633,NA,,94,5,Bishop Gorman,Las Vegas,NV,Kansas State
Sefo Akuila,ATH,6-3,227,3,0.8633,NA,,94,78,Fremont,Oakland,CA,BYU
Idrys Cotton,IOL,6-4,280,3,0.8633,NA,,91,20,Plymouth,Canton,MI,Northwestern
Keyshawn Robinson,WR,5-11,175,3,0.8633,NA,,152,3,Jefferson,Shenandoah Junction,WV,West Virginia
Dakarai Anderson,WR,5-8,165,3,0.8633,NA,,152,125,Perry,Perry,GA,Cincinnati
Christian Zachary,WR,6-3,190,3,0.8633,NA,,152,16,Calhoun County,St. Matthews,SC,NC State
Samuel Madu,CB,6-1,170,3,0.8633,NA,,97,8,Archbishop Stepinac,White Plains,NY,Minnesota
Jadyn Walker,LB,6-3,210,3,0.8633,NA,,96,20,Portage Northern,Portage,MI,USC
Jaxon Lee,EDGE,6-2,215,3,0.8633,NA,,77,163,Frisco Lone Star,Frisco,TX,Tulsa
Justus Savage,RB,5-10,195,3,0.8633,NA,,84,125,Langston Hughes,Fairburn,GA,Jacksonville State
Boogie Johnson,CB,6-2,180,3,0.8633,NA,,97,163,Hooks,Hooks,TX,Mississippi State
Zae Jennings,ATH,6-2,187,3,0.8631,NA,,96,45,Winton Woods,Cincinnati,OH,West Virginia
Jayden Coleman,CB,5-10,178,3,0.8631,NA,,101,165,Texarkana Liberty-Eylau,Texarkana,TX,Tennessee State
Carson Bruhn,TE,6-6,230,3,0.8631,NA,,62,12,Sioux Center,Sioux Center,IA,Kansas
Ryan Hughes,OT,6-6,295,3,0.8631,NA,,84,165,The Woodlands,The Woodlands,TX,TCU
Samir Camacho,IOL,6-3.5,281,3,0.8631,NA,,92,165,Cy Falls,Houston,TX,TCU
Ryan Jenkins,EDGE,6-3,224,3,0.8631,NA,,78,127,Westover,Albany,GA,South Florida
Julius Tate,IOL,6-3,310,3,0.8631,NA,,92,17,Greenville,Greenville,SC,Coastal Carolina
Aiden Newbill,OT,6-8,280,3,0.8631,NA,,84,165,Pflugerville Connally,Austin,TX,California
Quintavion Norman,LB,6-2.5,205,3,0.8628,NA,,97,128,Newton,Covington,GA,Kentucky
Shakir Collins,LB,6-1.5,220,3,0.8626,NA,,98,81,Adelanto,Adelanto,CA,Houston Christian
Gerald Modest Jr.,RB,6-0,180,3,0.8626,NA,,86,149,Booker T. Washington,Miami,FL,
Ryan Ward,TE,6-3,240,3,0.8625,NA,,63,22,Rutherford,Rutherford,NJ,North Carolina
L.J. Johnson Jr.,ATH,5-11,175,3,0.8625,NA,,97,169,Madisonville,Madisonville,TX,Texas Tech
Caleb Dozier,ATH,6-3,225,3,0.8625,NA,,97,48,Headland,Headland,AL,Georgia Tech
Deric Dandy,EDGE,6-4,215,3,0.8625,NA,,79,37,Mount Airy,Mount Airy,NC,Virginia Tech
Jiavani Cooley,OT,6-5,265,3,0.8625,NA,,86,31,Cathedral Prep,Erie,PA,Pittsburgh
Ryan Ward,TE,6-3,240,3,0.8625,NA,,63,22,Rutherford,Rutherford,NJ,North Carolina
Ricky Johnson,WR,6-1,170,3,0.8625,NA,,155,129,Houston County,Warner Robins,GA,Mississippi State
Kyler Beaty,CB,6-0,170,3,0.8625,NA,,102,169,Comanche,Comanche,TX,Baylor
Titus Cram,ATH,6-0,210,3,0.8622,NA,,99,13,Bondurant-Farrar,Bondurant,IA,Northern Iowa
Drew Woodaz,LB,6-3,200,3,0.8622,NA,,99,150,Tampa Jesuit,Tampa,FL,Clemson
Jude James,ATH,6-4,200,3,0.8622,NA,,99,21,Francis Howell,St. Charles,MO,Missouri
MJ Johnson,LB,6-2,220,3,0.8622,NA,,99,22,West Bloomfield,West Bloomfield,MI,Rutgers
Chasen Johnson,CB,6-1,180,3,0.8622,NA,,103,150,Seminole,Sanford,FL,UCF
Josh Janowski,IOL,6-2,270,3,0.8622,NA,,94,26,Lincoln-Way East,Frankfort,IL,Iowa
Austin Leibfried,OT,6-6,265,3,0.8622,NA,,87,10,Mount Horeb,Mount Horeb,WI,Indiana
E'Zaiah Shine,CB,6-1,184,3,0.8622,NA,,103,150,Mainland,Daytona Beach,FL,Tulane
Tayshaun Burney,CB,5-9,155,3,0.8622,NA,,103,150,Carrollwood Day,Tampa,FL,Wake Forest
William DePaepe,EDGE,6-6,225,3,0.8622,NA,,80,26,Moline,Moline,IL,Indiana
Jashad Presley,LB,6-1.5,209,3,0.8622,NA,,99,150,Dr. Phillips,Orlando,FL,UCF
Nehemiah Chandler,CB,6-1,165,3,0.8622,NA,,103,150,Wakulla,Crawfordville,FL,Georgia Tech
Jayden Todd,OT,6-6,315,3,0.8622,NA,,87,130,West Laurens,Dublin,GA,Florida State
JD Crisp,S,6-0,190,3,0.8622,NA,,114,171,Houston Second Baptist,Houston,TX,
Lucas Austin,OT,6-7,265,3,0.8619,NA,,89,28,Sterling,Sterling,IL,West Virginia
Armani Cargo,S,5-10,170,3,0.8619,NA,,115,36,John Ehret,Marrero,LA,Tulane
Donovan Hamilton,WR,6-4,190,3,0.8619,NA,,157,15,Hamilton Southeastern,Fishers,IN,Purdue
Trenton Cloud,WR,6-1,170,3,0.8617,NA,,158,38,Northwest Guilford,Greensboro,NC,East Carolina
