Player,Position,Height,Weight,Stars,Rating,CompositeRank,247Rank,PositionRank,StateRank,HighSchool,City,State,CommittedTo
Jarquez Hunter,RB,5-10,190,3,0.8685,707,,43,12,Neshoba Central,Philadelphia,MS,Auburn
Cameron Bergeron,CB,5-11,180,3,0.8685,707,,57,63,Westover,Albany,GA,Duke
Michael Gonzalez,IOL,6-4,280,3,0.8685,707,,46,37,Sun Valley,Monroe,NC,Louisville
Kenji Christian,RB,6-2,200,3,0.8685,707,,43,30,Pinson Valley,Pinson,AL,Virginia Tech
Davion Sistrunk,CB,6-2,170,3,0.8685,707,,57,95,Eau Gallie,Melbourne,FL,Missouri
Jordan Hornbeak,RB,6-0,195,3,0.8685,707,,43,59,San Joaquin Memorial,Fresno,CA,Fresno State
O'Mega Blake,WR,6-1,188,3,0.8685,707,,110,9,South Pointe,Rock Hill,SC,South Carolina
Jaden Keller,ATH,6-3,202,3,0.8685,707,,52,17,Tennessee,Bristol,TN,Virginia Tech
Zyun Reeves,DL,6-7,245,3,0.8685,707,,89,37,East Forsyth,Kernersville,NC,NC State
Darrell Jackson Jr.,DL,6-5.5,258,3,0.8685,707,,89,95,Gadsden County,Havana,FL,Maryland
Demarcus Smith,DL,6-4,272,3,0.8685,707,,89,30,Parker,Birmingham,AL,Ole Miss
Jah'von Grigsby,S,5-10,185,3,0.8685,707,,56,22,Scotlandville Magnet,Baton Rouge,LA,Purdue
Tray Curry,WR,6-4,210,3,0.8685,707,,110,63,North Cobb,Kennesaw,GA,
Tyler Hibbler,S,6-1.5,198,3,0.8681,725,,57,10,Trinity Catholic,St. Louis,MO,Missouri
Mao Glynn II,IOL,6-4,280,3,0.8681,725,,47,26,Walnut Hills,Cincinnati,OH,Cincinnati
Fernando Garza III,TE,6-5,244,3,0.8681,725,,36,103,Katy,Katy,TX,Texas A&M
Aidan Hubbard,LB,6-4,218,3,0.8681,725,,77,26,St. Ignatius,Cleveland,OH,Northwestern
Roderick Daniels Jr.,WR,5-9,160,3,0.8678,729,,113,104,Duncanville,Duncanville,TX,SMU
Elijah Howard,RB,5-11,182,3,0.8678,729,,46,18,Baylor School,Chattanooga,TN,Virginia Tech
Chase Jackson,WR,6-2,170,3,0.8678,729,,113,12,Choctaw,Choctaw,OK,TCU
Bam Booker,LB,6-3,230,3,0.8674,732,,78,28,Winton Woods,Cincinnati,OH,Maryland
Jack Tucker,OT,6-6,270,3,0.8674,732,,60,105,Argyle,Argyle,TX,Texas Tech
Demarko Williams,CB,5-10,175,3,0.8674,732,,60,65,Westlake,Atlanta,GA,Ole Miss
Joshua Sales Jr.,OT,6-6,305,3,0.8674,732,,60,12,Brownsburg,South Bend,IN,Indiana
Theran Johnson,CB,6-0,170,3,0.8674,732,,60,12,North Central,Indianapolis,IN,Northwestern
Jalen Stroman,S,6-1,190,3,0.8674,732,,58,16,Patriot,Nokesville,VA,Virginia Tech
Owen McGowan,LB,6-1,225,3,0.8674,732,,78,4,Catholic Memorial,West Roxbury,MA,Boston College
Aaron Steinfeldt,TE,6-5,230,3,0.8674,732,,37,12,Bloomington North,Bloomington,IN,Indiana
Fred Seabrough,TE,6-4,215,3,0.8674,732,,37,65,Swainsboro,Swainsboro,GA,NC State
Sam Vidlak,QB,6-2,184,3,0.8674,732,,51,4,Hidden Valley,Grants Pass,OR,Oregon State
Antario Brown,RB,5-11,205,3,0.8674,732,,47,65,Beach,Savannah,GA,Northern Illinois
Finn Collins,QB,6-3,178,3,0.8674,732,,51,61,Bishop Alemany,Mission Hills,CA,Arizona State
Malik Verdon,ATH,6-3.5,205,3,0.8670,744,,54,29,Hamilton,Hamilton,OH,Iowa State
Taj Butts,RB,5-11,205,3,0.8670,744,,48,11,De Smet Jesuit,St. Louis,MO,Missouri
Tyson Watson,DL,6-6,270,3,0.8670,744,,92,18,Warren Mott,Warren,MI,Michigan State
Tae'Quan Johnson,WR,6-3,190,3,0.8670,744,,115,97,Ocoee,Ocoee,FL,Coastal Carolina
Maddox Kopp,QB,6-5,210,3,0.8670,744,,53,106,Houston St. Thomas,Houston,TX,Houston
Jalon Williams,CB,5-11,180,3,0.8667,749,,62,107,South Grand Prairie,Grand Prairie,TX,Boston College
Josaiah Stewart,EDGE,6-2,235,3,0.8667,749,,43,5,Everett,Everett,MA,Coastal Carolina
Kolinu'u Faaiu,IOL,6-4,315,3,0.8667,749,,48,14,North Creek,Bothell,WA,Utah
Jalon Williams,CB,5-11,180,3,0.8667,749,,62,107,South Grand Prairie,Grand Prairie,TX,Boston College
Josaiah Stewart,EDGE,6-2,235,3,0.8667,749,,43,5,Everett,Everett,MA,Coastal Carolina
Zeus Alefosio,ATH,6-2,205,3,0.8667,754,,56,62,Villa Park,Villa Park,CA,
Antwain Littleton II,RB,6-0,265,3,0.8666,755,,49,4,St. John's College,Greenbelt,MD,Maryland
Zach Twedt,ATH,6-3,205,3,0.8663,756,,57,15,Roland-Story,Story City,IA,Iowa
Tim Williams,DL,6-2,254,3,0.8663,756,,93,98,Clearwater,Clearwater,FL,
David Wohlabaugh Jr.,OT,6-6,280,3,0.8663,756,,62,30,Walsh Jesuit,Stow,OH,Kentucky
Braezhon Ross,DL,6-2,266,3,0.8663,756,,93,5,Desert Pines,Las Vegas,NV,Jackson State
Elisha Lloyd,CB,5-10,175,3,0.8663,756,,63,63,Mission Hills,San Marcos,CA,Utah
Aubrey Burks,S,6-0,180,3,0.8663,756,,60,98,Auburndale,Auburndale,FL,West Virginia
Tyrell Raby,CB,5-11,173,3,0.8663,756,,63,23,Madison Prep Academy,Baton Rouge,LA,Memphis
Shawn Hardy,WR,6-3,190,3,0.8663,756,,116,68,Camden County,Kingsland,GA,Nebraska
Jason White,OT,6-4,290,3,0.8663,756,,62,63,Orange Lutheran,Orange,CA,Oregon State
Brandon Honorable,OT,6-7,280,3,0.8663,756,,62,19,Martin Luther King,Detroit,MI,Western Michigan
Noah Bolticoff,IOL,6-5,265,3,0.8663,756,,49,3,Rose Hill,Rose Hill,KS,TCU
Hunter Barth,S,6-2,200,3,0.8663,756,,60,12,Queen Creek,Queen Creek,AZ,California
Jack Leyrer,OT,6-6,275,3,0.8663,756,,62,108,Highland Park,Dallas,TX,Stanford
Rara Thomas,WR,6-1,185,3,0.8663,756,,116,32,Eufaula,Eufaula,AL,Mississippi State
Cedrick Nicely,OT,6-4,305,3,0.8663,756,,62,68,Gainesville,Gainesville,GA,Ole Miss
Juju McDowell,RB,5-8,180,3,0.8663,756,,50,68,Lee County,Leesburg,GA,South Carolina
JJ Hawkins,DL,6-3,245,3,0.8663,756,,93,68,Discovery,Lawrenceville,GA,Ole Miss
Terrence Enos Jr.,OT,6-5,317,3,0.8659,773,,67,20,Cass Technical,Detroit,MI,Pittsburgh
Xavier Ward,QB,6-2,195,3,0.8659,773,,54,65,Eastvale Roosevelt,Corona,CA,Washington State
Kyree Young,RB,6-1,200,3,0.8659,773,,51,31,Massillon Washington,Massillon,OH,
Eric Gentry,EDGE,6-6,205,3,0.8656,776,,44,19,Neumann Goretti,Philadelphia,PA,Arizona State
Velltray Jefferson,ATH,6-4,230,3,0.8656,776,,58,66,Edison,Fresno,CA,Utah
Solomon Wright,DL,6-0,270,3,0.8656,776,,96,13,Vian,Vian,OK,Arkansas
Javon Nelson,DL,6-3,265,3,0.8656,776,,96,19,Riverdale,Murfreesboro,TN,Memphis
Garfield Lawrence,DL,6-4,240,3,0.8656,776,,96,109,Tyler Legacy,Tyler,TX,Houston
Javon Gipson,WR,6-2.5,189,3,0.8656,776,,118,109,George Ranch,Richmond,TX,Baylor
Howard Brown,DL,6-2,288,3,0.8656,776,,96,12,Lincoln College Prep,Kansas City,MO,Iowa State
Tomas Rimac,OT,6-6,280,3,0.8656,776,,68,32,Brunswick,Brunswick,OH,West Virginia
Davis Mallinger,WR,6-1,176,3,0.8656,776,,118,100,Cocoa,Cocoa,FL,West Virginia
Montaye Dawson,RB,5-7,165,3,0.8652,785,,52,111,All Saints Episcopal,Fort Worth,TX,SMU
Edwin White Schultz,S,6-0,196,3,0.8652,785,,62,33,UMS-Wright Preparatory School,Mobile,AL,Kansas
Marvin Martin,S,6-0,185,3,0.8652,785,,62,111,Trinity Christian School,Cedar Hill,TX,Kansas State
Aaron Gunn,IOL,6-3,308,3,0.8652,785,,50,20,Union Area,New Castle,PA,Louisville
Trent Battle,QB,6-1,200,3,0.8652,785,,55,33,Daphne,Daphne,AL,TCU
Jalen Kitna,QB,6-4,200,3,0.8652,785,,55,111,Burleson,Burleson,TX,Florida
Chris Paul Jr.,LB,6-1,235,3,0.8652,785,,80,72,Crisp County,Cordele,GA,Arkansas
Hammond Russell IV,DL,6-3,245,3,0.8652,785,,100,33,Dublin Coffman,Dublin,OH,West Virginia
TJ Huggins,WR,6-2,163,3,0.8652,785,,120,101,Miami Killian,Miami,FL,Tulane
Jakiah Leftwich,OT,6-6,302,3,0.8652,785,,69,72,Westlake,Atlanta,GA,Georgia Tech
Austin Barry,OT,6-6,260,3,0.8652,785,,69,67,John W. North,Riverside,CA,Arizona State
Kolbe Fields,LB,6-1,205,3,0.8652,785,,80,24,Archbishop Rummel,Metairie,LA,South Carolina
Amari McNeill,OT,6-4,280,3,0.8652,785,,69,72,Peachtree Ridge,Suwanee,GA,Tennessee
Andrew Leingang,IOL,6-5,270,3,0.8652,785,,50,1,Century,Bismarck,ND,Kansas State
Neto Okpala,EDGE,6-2,235,3,0.8652,785,,45,72,Loganville,Loganville,GA,Boston College
Zereoue Williams,OT,6-8,255,3,0.8652,785,,69,13,Mountain Pointe,Phoenix,AZ,Utah
Jalen Kitna,QB,6-4,200,3,0.8652,785,,55,111,Burleson,Burleson,TX,Florida
Jakiah Leftwich,OT,6-6,302,3,0.8652,785,,69,72,Westlake,Atlanta,GA,Georgia Tech
Neto Okpala,EDGE,6-2,235,3,0.8652,785,,45,72,Loganville,Loganville,GA,Boston College
Dillion Williams,S,6-0,180,3,0.8650,804,,64,115,Nacogdoches,Nacogdoches,TX,North Texas
Zachary Lovett,LB,6-2,210,3,0.8648,805,,83,102,Rockledge,Rockledge,FL,Missouri
John Howse IV,CB,6-2,185,3,0.8648,805,,65,20,Brentwood,Brentwood,TN,Vanderbilt
Victor Mullen,TE,6-6,255,3,0.8648,805,,39,21,Marquette,Ottawa,IL,Louisville
Ty Buchanan,IOL,6-5,280,3,0.8648,805,,52,116,Calallen,Corpus Christi,TX,USC
Oluwafemi Oladejo,LB,6-2,225,3,0.8644,809,,84,68,Cosumnes Oaks,Elk Grove,CA,California
Deion Burks,WR,5-10.5,175,3,0.8644,809,,121,21,Belleville,Belleville,MI,Purdue
Donny Stephens,LB,6-1,205,3,0.8644,809,,84,14,Del City,Oklahoma City,OK,Oklahoma State
Mason Tharp,TE,6-7,225,3,0.8644,809,,40,117,Klein,Spring,TX,Texas Tech
Maurice Freeman III,S,6-0,190,3,0.8644,809,,65,18,Oscar Smith,Chesapeake,VA,Indiana
Trent Howland,ATH,6-2,218,3,0.8644,809,,59,22,Joliet West,Joliet,IL,Indiana
Shaquan Loyal,CB,6-0,175,3,0.8644,809,,66,12,West Side,Newark,NJ,Rutgers
Jaylen Jones,WR,6-1,185,3,0.8644,809,,121,18,Thomas Jefferson,Richmond,VA,Virginia Tech
TJ Patu,LB,6-4,210,3,0.8644,809,,84,68,La Habra,La Habra,CA,
Don Munnerlyn,ATH,6-5,205,3,0.8644,809,,59,34,Independence,Columbus,OH,Rutgers
Kahlil Brantley,TE,6-2,205,3,0.8641,819,,41,103,Miami Northwestern,Opa Locka,FL,Miami
BJ Harris,RB,5-10,193,3,0.8641,819,,54,21,McCallie School,Chattanooga,TN,Missouri
Jamal Haynes,ATH,5-9,175,3,0.8641,819,,61,76,Grayson,Loganville,GA,Georgia Tech
Elia Migao,IOL,6-2,320,3,0.8641,819,,53,70,Chaparral,Temecula,CA,Utah State
Melvin Swindle II,DL,6-2.5,290,3,0.8641,819,,101,15,Heritage Hall,Oklahoma City,OK,Eastern Michigan
Isaac Washington,DL,6-3,267,3,0.8641,819,,101,39,East Surry,Pilot Mountain,NC,Tennessee
Kahlil Saunders,DL,6-5,260,3,0.8641,819,,101,36,Grissom,Huntsville,AL,Kentucky
Preston Terrell,WR,6-3,180,3,0.8641,819,,123,15,Brownsburg,Brownsburg,IN,Purdue
Corey Coley Jr.,S,6-1,170,3,0.8641,819,,66,103,Trinity Christian Academy,Jacksonville,FL,Maryland
Isaia Glass,OT,6-5,245,3,0.8641,819,,74,15,Queen Creek,Queen Creek,AZ,Arizona State
Kameron Grays,CB,6-1.5,194,3,0.8641,819,,67,36,Blount,Eight Mile,AL,Middle Tennessee
Grey Carroll,DL,6-3,260,3,0.8641,819,,101,21,Alcoa,Alcoa,TN,Georgia Tech
Mikey Keene,QB,5-11,175,3,0.8641,819,,57,15,Chandler,Chandler,AZ,UCF
Cortez McKenzie,LB,5-11,185,3,0.8637,832,,87,105,Lakewood,St. Petersburg,FL,
Terrence Williams,RB,6-1,220,3,0.8633,833,,55,25,Many,Many,LA,Louisiana
Jacoby Jackson,OT,6-6,320,3,0.8633,834,,75,118,Mansfield Summit,Arlington,TX,Texas Tech
Thornton Gentry,IOL,6-4,282,3,0.8633,834,,54,10,Chapin,Chapin,SC,NC State
Stephon Hall,S,6-1.5,180,3,0.8633,834,,67,21,Central Valley,Monaca,PA,Pittsburgh
Brayden Wood,DL,6-3,267,3,0.8630,837,,105,7,Fairview,Boulder,CO,Kansas State
Nate Evans,CB,6-1,175,3,0.8630,837,,68,20,Frank W. Cox,Virginia Beach,VA,NC State
Noah Collins,EDGE,6-4,225,3,0.8630,837,,46,77,Grayson,Loganville,GA,Georgia Tech
Justin Pickett,IOL,6-7,315,3,0.8630,837,,55,16,Carmel,Carmel,IN,Duke
Mike Jarvis,DL,6-5,250,3,0.8630,837,,105,13,Shawnee,Medford,NJ,Wisconsin
AJ Rollins,TE,6-6,220,3,0.8630,837,,42,7,Creighton Prep,Omaha,NE,Nebraska
Kani Walker,CB,6-2,194,3,0.8630,837,,68,77,Douglas County,Douglasville,GA,Louisville
Jaylin Noel,WR,5-11,170,3,0.8630,837,,124,13,Park Hill,Kansas City,MO,Iowa State
Dylan Merrell,CB,6-1,179,3,0.8630,837,,68,77,Alpharetta,Alpharetta,GA,Duke
Paul Rodriguez,OT,6-5.5,305,3,0.8630,837,,76,35,William Mason,Mason,OH,Kentucky
Shawn Gates,CB,6-0,175,3,0.8630,837,,68,35,Akron East,Akron,OH,Utah State
Jayden Williams,ATH,6-1,195,3,0.8630,837,,62,16,West Des Moines Valley,West Des Moines,IA,Northern Iowa
Cole Nelson,DL,6-3,230,3,0.8630,837,,105,77,Johns Creek,Alpharetta,GA,Virginia Tech
Mike Diatta,DL,6-5,265,3,0.8630,837,,105,23,Cane Ridge,Antioch,TN,Virginia
Noah Collins,EDGE,6-4,225,3,0.8630,837,,46,77,Grayson,Loganville,GA,Georgia Tech
Justin Pickett,IOL,6-7,315,3,0.8630,837,,55,16,Carmel,Carmel,IN,Duke
Casey Cain,WR,6-2,175,3,0.8630,837,,124,26,Warren Easton,New Orleans,LA,Texas
Dylan Merrell,CB,6-1,179,3,0.8630,837,,68,77,Alpharetta,Alpharetta,GA,Duke
Paul Rodriguez,OT,6-5.5,305,3,0.8630,837,,76,35,William Mason,Mason,OH,Kentucky
Mattheus Carroll,EDGE,6-3,220,3,0.8630,837,,46,21,Gilman,Baltimore,MD,Virginia Tech
Shawn Gates,CB,6-0,175,3,0.8630,837,,68,35,Akron East,Akron,OH,Utah State
Jayden Williams,ATH,6-1,195,3,0.8630,837,,62,16,West Des Moines Valley,West Des Moines,IA,Northern Iowa
Elijah Davis,DL,6-3.5,250,3,0.8628,859,,109,11,Wagener-Salley,Wagener,SC,
Cedric Seabrough,TE,6-4,220,3,0.8628,859,,43,81,Swainsboro,Swainsboro,GA,NC State
Chase Penry,WR,6-1,185,3,0.8626,861,,127,8,Cherry Creek,Englewood,CO,Colorado
Willie Shaw,RB,5-11,180,3,0.8626,861,,57,23,Brother Rice,Oak Lawn,IL,Toledo
Santino Marucci,QB,6-1,190,3,0.8626,861,,59,106,Bartram Trail,Jacksonville,FL,Wake Forest
Chase Lowery,CB,6-0,180,3,0.8622,864,,72,119,Frisco,Frisco,TX,Arkansas
J'Dan Burnett,LB,6-0,200,3,0.8622,864,,89,119,Nolan Catholic,Fort Worth,TX,Louisiana Tech
Jaden Lindsay,IOL,6-3,270,3,0.8622,864,,57,40,East Forsyth,Kernersville,NC,Appalachian State
Taleeq Robbins,DL,6-3,300,3,0.8622,864,,110,22,Imhotep Institute,Philadelphia,PA,Ole Miss
Michael Myslinski,IOL,6-2,285,3,0.8622,864,,57,107,Bishop Kenny,Jacksonville,FL,Iowa
Tyler Needham,OT,6-4,265,3,0.8622,864,,77,22,William Penn Charter,Philadelphia,PA,Rutgers
JP Martin,RB,5-11,185,3,0.8622,864,,58,119,Cy Falls,Houston,TX,Memphis
TJ Steele,WR,6-0,180,3,0.8622,864,,128,119,Lubbock Estacado,Lubbock,TX,TCU
Adrian Huey,CB,5-10.5,160,3,0.8622,864,,72,24,Hillsboro,Nashville,TN,Kentucky
Raymond Gay,CB,5-10,175,3,0.8622,864,,72,119,Red Oak,Red Oak,TX,Oklahoma State
Da'Veawn Armstead,S,6-0,180,3,0.8622,864,,68,27,Baton Rouge Central,Baton Rouge,LA,TCU
Jimmy Horn Jr.,WR,5-9,160,3,0.8622,864,,128,107,Seminole,Sanford,FL,South Florida
Torey Phillips,DL,6-5,298,3,0.8619,876,,111,124,Texarkana Pleasant Grove,Texarkana,TX,
Erick Cade,OT,6-5.5,313,3,0.8619,876,,78,124,Denton Braswell,Denton,TX,Ole Miss
Colin Henrich,IOL,6-3,300,3,0.8619,876,,59,109,IMG Academy,Bradenton,FL,South Carolina
Terion Sugick,DL,6-2.5,288,3,0.8619,876,,111,22,National Christian Academy,Fort Washington,MD,Vanderbilt
Jackson Hamilton,LB,6-1,205,3,0.8619,876,,90,82,Blessed Trinity Catholic,Roswell,GA,Louisville
Sam Reynolds,WR,5-8,170,3,0.8611,881,,130,38,Thompson,Alabaster,AL,South Carolina
Romario Noel,S,6-2.5,194,3,0.8611,881,,69,126,Cy Ranch,Cypress,TX,Baylor
Victor Wikstrom,TE,6-3,235,3,0.8611,881,,44,1,Sweden,Sweden,SWED,West Virginia
Marco Avant,LB,6-2.5,212,3,0.8611,881,,91,5,Jonesboro,Forrest City,AR,Arkansas
Rejhan Tatum,LB,6-2,224,3,0.8611,881,,91,16,Del City,Oklahoma City,OK,Boise State
Jimmy Valsin III,WR,6-3,180,3,0.8611,881,,130,126,Arlington Bowie,Arlington,TX,Oregon State
Keith Cooper Jr.,EDGE,6-4,230,3,0.8611,881,,48,126,Dickinson,Dickinson,TX,Tulane
Umari Hatcher,WR,6-3,175,3,0.8611,881,,130,23,Freedom,Woodbridge,VA,Syracuse
Da'Wain Lofton,ATH,5-10,175,3,0.8611,881,,64,126,North Side,Fort Worth,TX,Virginia Tech
Gharin Stansbury,EDGE,6-5,230,3,0.8611,881,,48,28,Franklin,Franklin,LA,Arizona State
Jon Jones,DL,6-4,230,3,0.8611,881,,113,126,McKinney,McKinney,TX,Missouri
Al-Shadee Salaam,RB,5-9,170,3,0.8611,881,,59,14,East Orange Campus,East Orange,NJ,Rutgers
Darius Green,S,6-1,190,3,0.8611,881,,69,83,Newton,Covington,GA,Minnesota
Weston Wolff,TE,6-4,210,3,0.8607,894,,45,110,Venice,Venice,FL,Maryland
Rance Conner,CB,5-10,173,3,0.8607,894,,75,110,Booker T. Washington,Miami,FL,Louisville
OJ Burroughs,S,5-9.5,167,3,0.8607,894,,71,110,IMG Academy,Savannah,GA,Kansas
Jaydon Collins,OT,6-6,275,3,0.8607,894,,79,12,Greer,Greer,SC,Wake Forest
Armorion Smith,S,6-2,190,3,0.8607,894,,71,23,River Rouge,River Rouge,MI,Cincinnati
Malik Curtis,ATH,5-11,160,3,0.8607,894,,65,110,Bishop Verot,Fort Myers,FL,Miami
Ryan Hoerstkamp,TE,6-4,225,3,0.8607,894,,45,14,Washington,Washington,MO,Missouri
Iesa Jarmon,CB,6-1,180,3,0.8607,894,,75,38,LaSalle,Cincinnati,OH,Cincinnati
Montrell Johnson Jr.,RB,5-10,184,3,0.8607,894,,60,29,De La Salle,New Orleans,LA,Louisiana
Rance Conner,CB,5-10,173,3,0.8607,894,,75,110,Booker T. Washington,Miami,FL,Louisville
Maximus Gibbs,IOL,6-6,385,3,0.8607,894,,60,72,St. John Bosco,Bellflower,CA,USC
OJ Burroughs,S,5-9.5,167,3,0.8607,894,,71,110,IMG Academy,Savannah,GA,Kansas
Jaleel Davis,OT,6-6,300,3,0.8607,894,,79,41,Richmond,Rockingham,NC,NC State
Jay Jones,CB,6-1,200,3,0.8607,894,,75,39,Demopolis,Demopolis,AL,Southern Miss
Jaydon Collins,OT,6-6,275,3,0.8607,894,,79,12,Greer,Greer,SC,Wake Forest
CJ Dippre,TE,6-5,245,3,0.8607,894,,45,24,Lakeland,Jermyn,PA,Maryland
Armorion Smith,S,6-2,190,3,0.8607,894,,71,23,River Rouge,River Rouge,MI,Cincinnati
Jim Bonifas,OT,6-5,255,3,0.8607,894,,79,17,Dubuque Senior,Dubuque,IA,Iowa State
Ryan Hoerstkamp,TE,6-4,225,3,0.8607,894,,45,14,Washington,Washington,MO,Missouri
Fred Eaford,WR,5-10.5,159,3,0.8607,894,,133,110,Deerfield Beach,Deerfield Beach,FL,Florida Atlantic
Nick Morris Jr.,LB,6-3,225,3,0.8607,894,,93,131,Austin Westlake,Austin,TX,Duke
Kiael Kelly,QB,6-1,200,3,0.8604,915,,61,116,Gaither,Tampa,FL,Ball State
Branson Yager,OT,6-7,332,3,0.8604,915,,82,10,Grantsville,Grantsville,UT,Nebraska
Kaden McMullen,QB,6-4,202,3,0.8600,917,,62,16,Living Word Christian,O'Fallon,MO,Alabama A&M
James Bohls,RB,6-0,195,3,0.8600,917,,61,73,San Clemente,San Clemente,CA,Arizona
Eric McAlister,WR,6-3,180,3,0.8600,917,,135,133,Azle,Azle,TX,Boise State
Var'Keyes Gumms,TE,6-3,230,3,0.8600,917,,49,133,Spring Dekaney,Houston,TX,North Texas
Jermaine Hamilton-Jordan,LB,6-1,195,3,0.8600,917,,95,16,Lincoln College Prep,Kansas City,MO,Arkansas
Cole Joyce,LB,6-0,212,3,0.8600,917,,95,6,Bentonville,Bentonville,AR,UCF
Rico Barfield,RB,6-0,215,3,0.8596,923,,62,18,De Smet Jesuit,St. Louis,MO,Ball State
Allan Haye,DL,6-1,296,3,0.8596,923,,115,117,Chaminade-Madonna,MARGATE,FL,Miami
Jordan Oladokun,ATH,5-11,185,3,0.8596,923,,66,117,Gaither,Tampa,FL,Samford
Tahj Bullock,QB,6-4,223,3,0.8596,923,,63,15,St. Peter's Prep,Jersey City,NJ,Virginia Tech
Jaden Hicks,S,6-2,192,3,0.8596,923,,73,6,Bishop Gorman,Las Vegas,NV,Washington State
Kaiya Sheron,QB,6-3.5,195,3,0.8596,923,,63,9,Somerset,Somerset,KY,Kentucky
Jake Chaney,LB,6-0,210,3,0.8596,923,,97,117,Lehigh Senior,Lehigh Acres,FL,Wisconsin
Cam'Ron Stewart,DL,6-4,225,3,0.8596,923,,115,25,Governor Mifflin,Reading,PA,Rutgers
Gunnar Greenwald,TE,6-5,220,3,0.8596,923,,50,117,Satellite,Satellite Beach,FL,South Florida
Treylan Davis,TE,6-5,215,3,0.8596,923,,50,39,Jackson,Jackson,OH,West Virginia
A.J. Campbell,EDGE,6-4,240,3,0.8596,923,,50,39,Copley,Akron,OH,UCLA
Jalen Shead,TE,6-4,240,3,0.8596,923,,50,14,Olive Branch,Olive Branch,MS,LSU
Dino Kaliakmanis,WR,6-2,195,3,0.8593,935,,136,24,Antioch,Antioch,IL,Minnesota
Deshauwn Alleyne,LB,6-0,210,3,0.8593,935,,98,121,St. Lucie West Centennial,Port St. Lucie,FL,Morgan State
Colston Powers,OT,6-4,285,3,0.8589,937,,83,24,Lord Botetourt,Daleville,VA,Appalachian State
James Wilborn Jr.,LB,6-3,235,3,0.8589,937,,99,5,Avon Old Farms,Avon,CT,Boise State
Brandon Epton Jr.,RB,5-11.5,181,3,0.8589,937,,63,135,Kimball,Dallas,TX,SMU
Jalen Williams,CB,5-10.5,188,3,0.8589,937,,78,74,Paraclete,Lancaster,CA,Fresno State
Justin Lamson,QB,6-3,210,3,0.8589,937,,65,74,Oak Ridge,El Dorado Hills,CA,Syracuse
Jordan Moore,QB,6-2,175,3,0.8589,937,,65,24,Loyola Blakefield,Towson,MD,Duke
Greg Rubin,S,5-11,180,3,0.8589,937,,74,25,White Station,Memphis,TN,Memphis
Jamareeh Jones,ATH,6-0,182,3,0.8589,937,,67,24,Highland Springs,Highland Springs,VA,Boston College
Jaelin Alstott-VanDeVanter,OT,6-7,260,3,0.8589,937,,83,17,Mooresville,Mooresville,IN,Purdue
TJ Guy,EDGE,6-4,240,3,0.8589,937,,51,6,Mansfield,Mansfield,MA,Michigan
Tsion Nunnally,WR,6-2,195,3,0.8589,937,,137,74,Cardinal Newman,Santa Rosa,CA,Washington State
Jordan Eubanks,LB,6-2,200,3,0.8589,937,,99,135,Denton Guyer,Denton,TX,Florida State
Cyrus Allen,WR,6-1,180,3,0.8589,937,,137,30,Landry-Walker,New Orleans,LA,Louisiana Tech
Jesiah Davis,WR,6-2,170,3,0.8589,937,,137,43,Hough,Cornelius,NC,Virginia
Jamareeh Jones,ATH,6-0,182,3,0.8589,937,,67,24,Highland Springs,Highland Springs,VA,Boston College
Jaelin Alstott-VanDeVanter,OT,6-7,260,3,0.8589,937,,83,17,Mooresville,Mooresville,IN,Purdue
Xavier Coleman,RB,5-10,190,3,0.8585,953,,64,16,Lenape,Medford,NJ,Boston College
DJ Stepney,ATH,6-0,180,3,0.8585,953,,69,24,Dakota,Macomb,MI,Central Michigan
K'wan Powell,RB,5-9,190,3,0.8585,953,,64,122,Vernon,Vernon,FL,South Florida
Tamarion Crumpley,CB,6-2,180,3,0.8585,953,,79,41,Winton Woods,Cincinnati,OH,Pittsburgh
Jailen Weaver,EDGE,6-8,280,3,0.8585,953,,52,77,Antioch,Antioch,CA,Nebraska
Anthony Rosas,IOL,6-2,295,3,0.8585,953,,61,77,Sierra Vista,Baldwin Park,CA,UNLV
Cameron Junior,LB,6-1,210,3,0.8585,953,,101,41,Middletown,Middletown,OH,Cincinnati
Krew Jackson,S,6-5,200,3,0.8585,953,,75,17,Queen Creek,Queen Creek,AZ,Kansas State
Desmond Igbinosun,S,6-3,195,3,0.8585,953,,75,16,Union,Union,NJ,Rutgers
Maxwell Hairston,CB,6-1,175,3,0.8585,953,,79,24,West Bloomfield,West Bloomfield,MI,Kentucky
Garner Wallace,S,6-5,185,3,0.8585,953,,75,41,Pickerington Central,Pickerington,OH,Northwestern
Michael Mincey,LB,6-1,210,3,0.8585,953,,101,84,Ware County,Waycross,GA,Vanderbilt
Andrew Simpson,LB,6-1,220,3,0.8585,953,,101,77,St. John Bosco,Norwalk,CA,Boise State
DJ Sims,WR,6-3,190,3,0.8585,953,,140,26,Christchurch School,Richmond,VA,Virginia Tech
Al Ashford III,CB,6-1,170,3,0.8585,953,,79,9,Cherry Creek,Englewood,CO,Wisconsin
Eric McDaniels,RB,6-0,225,3,0.8581,968,,66,27,Hopewell,Hopewell,VA,
KJ Liggins,WR,5-11,185,3,0.8578,969,,141,138,Coppell,Coppell,TX,
Braylon Braxton,QB,6-2,200,3,0.8578,969,,67,138,Frisco Independence,Frisco,TX,Tulsa
Drew Carter,QB,6-3,195,3,0.8578,969,,67,5,Tigard,Portland,OR,Colorado
