Player,Position,Height,Weight,Stars,Rating,CompositeRank,247Rank,PositionRank,StateRank,HighSchool,City,State,CommittedTo
Jimmy Johns,DUAL,6-2,230,3,0.8778,238,,6,6,Brookhaven,Brookhaven,MS,Alabama
Brandon LaFell,WR,6-3,180,3,0.8778,238,,27,28,Houston Lamar,Houston,TX,LSU
Jon Cooper,OG,6-3,270,3,0.8778,238,,12,3,Fort Collins,Fort Collins,CO,Oklahoma
Matt Clapp,FB,6-2,232,3,0.8778,238,,6,3,Paradise Valley,Phoenix,AZ,Oklahoma
Robert Peele,CB,6-0,180,3,0.8778,238,,21,31,Edison,Fresno,CA,California
Jahre Cheeseman,APB,5-8,176,3,0.8778,238,,4,10,Eastern Regional,Voorhees,NJ,Virginia Tech
Walter McFadden,CB,6-1,175,3,0.8778,238,,21,34,Blanche Ely,Pompano Beach,FL,Auburn
Eric Sledge,ATH,6-3,180,3,0.8778,238,,12,34,Apopka,Apopka,FL,Florida
Corderra Hunter,CB,6-2,170,3,0.8778,238,,21,28,Longview,Longview,TX,TCU
Michael Shelton,WDE,6-3,211,3,0.8778,238,,11,31,Compton Dominguez,Compton,CA,Arizona
Maurice Lucas,SDE,6-5,230,3,0.8778,238,,19,3,Rangeview,Aurora,CO,Colorado
Edward Britton,ATH,5-11,160,3,0.8778,238,,12,28,El Paso Montwood,El Paso,TX,Texas Tech
Jeff Cottam,TE,6-7,250,3,0.8778,238,,11,5,Germantown,Germantown,TN,Tennessee
Ronnie Wilson,OG,6-4,331,3,0.8778,238,,12,34,Blanche Ely,Pompano Beach,FL,Florida
Clifford Respress,SDE,6-4,241,3,0.8778,238,,19,17,Lamar County,Barnesville,GA,Duke
Roddrick Muckelroy,OLB,6-2,215,3,0.8778,238,,26,28,Hallsville,Hallsville,TX,Texas
Rashawn Jackson,FB,6-2,250,3,0.8778,238,,6,10,St. Peter's Prep,Jersey City,NJ,Virginia
Jeff Allen,S,6-1,201,3,0.8778,238,,15,6,DeMatha Catholic,Hyattsville,MD,Maryland
Paul Duncan,OT,6-6,282,3,0.8778,238,,19,17,East Paulding,Dallas,GA,Notre Dame
Arkelon Hall,PRO,6-1,205,3,0.8778,238,,7,31,Edison,Fresno,CA,Washington State
Barry Humphries,OG,6-3,291,3,0.8778,238,,12,9,Belton-Honea Path,Honea Path,SC,Clemson
Jamar Chaney,OLB,6-0,216,3,0.8778,238,,26,34,St. Lucie West Centennial,Port St. Lucie,FL,Mississippi State
Dion Foster,APB,5-9,180,3,0.8778,238,,4,8,H.L. Richards,Oak Lawn,IL,Wisconsin
Brock Unruh,OG,6-5,310,3,0.8778,238,,12,28,Calallen,Corpus Christi,TX,Kansas State
Ciron Black,OG,6-5,315,3,0.8778,238,,12,28,Tyler Lee,Tyler,TX,LSU
Ryan Allison,WR,6-3,199,3,0.8778,238,,27,4,Lake Orion Community,Lake Orion,MI,Michigan State
Joe (player) Cox,PRO,6-1,192,3,0.8778,238,,7,9,Independence,Charlotte,NC,Georgia
Mister Simpson,RB,5-10,195,3,0.8778,238,,22,13,Colerain,Cincinnati,OH,Michigan
Colin Tucker,OG,5-6,275,3,0.8778,238,,12,28,Pearce,Richardson,TX,Arkansas
Bret Lockett,ATH,6-2,188,3,0.8778,238,,12,31,Diamond Bar,Diamond Bar,CA,UCLA
Andrew Kemp,OT,6-5,315,3,0.8778,238,,19,3,Menasha,Menasha,WI,Wisconsin
Keegan Herring,APB,5-9,190,3,0.8778,238,,4,3,Peoria,Peoria,AZ,Arizona State
Chris Cunigan,WR,6-3,210,3,0.8778,238,,27,28,Wills Point,Wills Point,TX,Texas Tech
Keith Fitzhugh,CB,5-11,200,3,0.8778,238,,21,17,Lovejoy,Hampton,GA,Mississippi State
Tyson Alualu,DT,6-2,270,3,0.8778,238,,23,2,St. Louis,Honolulu,HI,California
Patrick Trahan,S,6-2,205,3,0.8778,238,,15,9,St. Augustine,New Orleans,LA,Auburn
Brian Hartline,WR,6-2,174,3,0.8778,238,,27,13,GlenOak,Canton,OH,Ohio State
Freddie Lenix,ATH,5-11,195,3,0.8778,238,,12,13,Glenville,Cleveland,OH,Ohio State
Brian Roche,OT,6-5,275,3,0.8778,238,,19,10,Don Bosco Prep,Ramsey,NJ,Louisville
Shelton Danzy,CB,5-9,196,3,0.8778,238,,21,6,Rainier Beach,Seattle,WA,Washington State
Brandon Perry,DT,6-3,285,3,0.8778,238,,23,17,Hawkinsville,Hawkinsville,GA,Middle Tennessee
Gremon Coffman,S,6-2,193,3,0.8778,238,,15,28,Duncanville,Duncanville,TX,Texas A&M
LaTerryal Savoy,WR,6-2,195,3,0.8778,238,,27,9,Mamou,Mamou,LA,Michigan
Jimmy Johns,DUAL,6-2,230,3,0.8778,238,,6,6,Brookhaven,Brookhaven,MS,Alabama
Jon Cooper,OG,6-3,270,3,0.8778,238,,12,3,Fort Collins,Fort Collins,CO,Oklahoma
Jahre Cheeseman,APB,5-8,176,3,0.8778,238,,4,10,Eastern Regional,Voorhees,NJ,Virginia Tech
Arkeith Brown,S,6-1,175,3,0.8778,238,,15,28,El Campo,El Campo,TX,Texas A&M
Corderra Hunter,CB,6-2,170,3,0.8778,238,,21,28,Longview,Longview,TX,TCU
Michael Shelton,WDE,6-3,211,3,0.8778,238,,11,31,Compton Dominguez,Compton,CA,Arizona
Edward Britton,ATH,5-11,160,3,0.8778,238,,12,28,El Paso Montwood,El Paso,TX,Texas Tech
B.J. Travers,ILB,6-0,228,3,0.8778,238,,12,13,Westlake,Westlake,OH,Iowa
Jim Dray,TE,6-5,220,3,0.8778,238,,11,10,Bergen Catholic,Oradell,NJ,Stanford
Alton Dixon,CB,6-0,195,3,0.8778,238,,21,28,Lufkin,Lufkin,TX,Texas A&M
Domenic Natale,PRO,6-2,189,3,0.8778,238,,7,10,Hun School,Princeton,NJ,Michigan State
Prince Hall,ILB,6-0,239,3,0.8778,238,,12,31,Moreno Valley,Moreno Valley,CA,Alabama
Nick Kyles,WR,6-2,182,3,0.8778,238,,27,17,Baldwin,Milledgeville,GA,Alabama
Eric Houston,ILB,6-2,220,3,0.8778,238,,12,34,Coral Reef,Miami,FL,Miami
Brodrick Hunter,WR,6-1,211,3,0.8778,238,,27,28,Humble,Humble,TX,Nebraska
Jeff Allen,S,6-1,201,3,0.8778,238,,15,6,DeMatha Catholic,Hyattsville,MD,Maryland
Barry Humphries,OG,6-3,291,3,0.8778,238,,12,9,Belton-Honea Path,Honea Path,SC,Clemson
Ryan Allison,WR,6-3,199,3,0.8778,238,,27,4,Lake Orion Community,Lake Orion,MI,Michigan State
Joe (player) Cox,PRO,6-1,192,3,0.8778,238,,7,9,Independence,Charlotte,NC,Georgia
Mister Simpson,RB,5-10,195,3,0.8778,238,,22,13,Colerain,Cincinnati,OH,Michigan
Chris Cunigan,WR,6-3,210,3,0.8778,238,,27,28,Wills Point,Wills Point,TX,Texas Tech
Marcel Benson,OT,6-7,310,3,0.8667,327,,27,40,Mira Mesa,San Diego,CA,Louisville
Paul Fisher,OT,6-8,326,3,0.8667,327,,27,4,Dixie,St. George,UT,Iowa State
Stephen Friday,WDE,6-5,215,3,0.8667,327,,13,9,Phoebus,Hampton,VA,Virginia Tech
Beau Manutai,ILB,6-3,240,3,0.8667,327,,16,4,Dixie,St. George,UT,Arizona State
Malcolm Rawls,OG,6-4,303,3,0.8667,327,,23,7,Memphis East,Memphis,TN,Tennessee
Daryl Sharpton,OLB,6-0,210,3,0.8556,332,,28,46,Coral Gables,Miami,FL,Miami
Chris DeArmas,OG,6-4,275,3,0.8556,332,,24,46,Southwest Miami,Miami,FL,South Florida
T.J. Williams,WR,6-2,167,3,0.8556,332,,37,46,Tallahassee Leon,Tallahassee,FL,Clemson
Kevin Ellison,OLB,6-1,214,3,0.8556,335,,29,41,Redondo,Redondo Beach,CA,USC
Mika Kane,DT,6-3,285,3,0.8556,335,,28,3,Kamehameha Kapalama,Honolulu,HI,California
Alex Magee,DT,6-5,270,3,0.8556,335,,28,10,Oswego,Oswego,IL,Purdue
Chris Todd,PRO,6-2,185,3,0.8556,335,,10,4,Elizabethtown,Elizabethtown,KY,Texas Tech
Dan Williams,DT,6-1,310,3,0.8556,335,,28,8,Memphis East,Memphis,TN,Tennessee
Greg Boone,ATH,6-3,258,3,0.8556,335,,18,10,Oscar Smith,Chesapeake,VA,Virginia Tech
Gavin Ketchum,ATH,6-4,190,3,0.8556,335,,18,41,Oak Park,Oak Park,CA,UCLA
Jeremy Navarre,SDE,6-3,241,3,0.8556,335,,25,8,Joppatowne,Joppa,MD,Maryland
Tavita Pritchard,PRO,6-3,173,3,0.8556,335,,10,7,Clover Park,Lakewood,WA,Stanford
Auston English,WDE,6-4,235,3,0.8556,335,,14,48,Canadian,Canadian,TX,Oklahoma
Rashad Roussell,DT,6-2,260,3,0.8556,335,,28,11,Hahnville,Boutte,LA,West Virginia
Dave Philistin,OLB,6-2,220,3,0.8556,335,,29,1,Manchester Central,Manchester,NH,Maryland
Brandon Ghee,CB,6-1,165,3,0.8556,335,,29,11,Jack Britt,Fayetteville,NC,Wake Forest
Russell Tialavea,DT,6-3,265,3,0.8556,335,,28,41,Oceanside,Oceanside,CA,BYU
Richard Goodman,WR,6-0,175,3,0.8556,335,,38,49,St. Thomas Aquinas,Fort Lauderdale,FL,Florida State
Kyle Newell,SDE,6-5,230,3,0.8556,335,,25,7,Bethlehem Catholic,Bethlehem,PA,NC State
Reggie Carter,ILB,6-1,225,3,0.8556,335,,17,41,Crenshaw,Los Angeles,CA,UCLA
Kevin Ellison,OLB,6-1,214,3,0.8556,335,,29,41,Redondo,Redondo Beach,CA,USC
Mika Kane,DT,6-3,285,3,0.8556,335,,28,3,Kamehameha Kapalama,Honolulu,HI,California
Alex Magee,DT,6-5,270,3,0.8556,335,,28,10,Oswego,Oswego,IL,Purdue
Chris Todd,PRO,6-2,185,3,0.8556,335,,10,4,Elizabethtown,Elizabethtown,KY,Texas Tech
Dan Williams,DT,6-1,310,3,0.8556,335,,28,8,Memphis East,Memphis,TN,Tennessee
Gavin Ketchum,ATH,6-4,190,3,0.8556,335,,18,41,Oak Park,Oak Park,CA,UCLA
Jeremy Navarre,SDE,6-3,241,3,0.8556,335,,25,8,Joppatowne,Joppa,MD,Maryland
Tavita Pritchard,PRO,6-3,173,3,0.8556,335,,10,7,Clover Park,Lakewood,WA,Stanford
Auston English,WDE,6-4,235,3,0.8556,335,,14,48,Canadian,Canadian,TX,Oklahoma
Rashad Roussell,DT,6-2,260,3,0.8556,335,,28,11,Hahnville,Boutte,LA,West Virginia
Dave Philistin,OLB,6-2,220,3,0.8556,335,,29,1,Manchester Central,Manchester,NH,Maryland
Brandon Ghee,CB,6-1,165,3,0.8556,335,,29,11,Jack Britt,Fayetteville,NC,Wake Forest
Richard Goodman,WR,6-0,175,3,0.8556,335,,38,49,St. Thomas Aquinas,Fort Lauderdale,FL,Florida State
Kyle Newell,SDE,6-5,230,3,0.8556,335,,25,7,Bethlehem Catholic,Bethlehem,PA,NC State
Donovan Baldwin,CB,6-1,175,3,0.8556,335,,29,49,American Heritage,Fort Lauderdale,FL,Georgia
Nate Prater,TE,6-4,250,3,0.8556,335,,17,2,Omaha Central,Omaha,NE,Kansas State
Ramon McElrathbey,ATH,5-11,174,3,0.8556,335,,18,25,Mays,Atlanta,GA,Clemson
Ben Barresi,OT,6-5,280,3,0.8556,335,,29,6,Edmond North,Edmond,OK,Oklahoma
Quinton Moore,CB,5-11,180,3,0.8556,335,,29,48,Pearland,Pearland,TX,Oklahoma State
Marsalous Johnson,CB,5-8,185,3,0.8556,335,,29,8,Smyrna,Smyrna,TN,Tennessee
Quentin Brown,OT,6-6,245,3,0.8556,335,,29,49,Edgewater,Orlando,FL,NC State
B.J. Wright,OLB,6-2,211,3,0.8556,335,,29,25,Lowndes,Valdosta,GA,Southern Miss
LaShawn Vation,S,5-11,185,3,0.8556,335,,19,48,MacArthur,Irving,TX,Texas Tech
Jesse Canada,WR,6-1,180,3,0.8556,335,,38,41,Monrovia,Monrovia,CA,California
Marcus Burton,OLB,6-0,220,3,0.8556,335,,29,48,Channelview,Channelview,TX,Colorado
Hivera Green,OG,6-5,271,3,0.8556,335,,25,11,Conway,Conway,SC,Virginia Tech
Tim Holloway,ATH,6-4,215,3,0.8556,335,,18,7,Seminary,Seminary,MS,Mississippi State
Bill Stull,PRO,6-2,181,3,0.8556,335,,10,7,Seton LaSalle,Pittsburgh,PA,Pittsburgh
Marcus Jones,DUAL,6-5,218,3,0.8556,335,,9,25,Southeast Whitfield County,Dalton,GA,Duke
Charlie Tanner,OG,6-4,268,3,0.8556,335,,25,48,Austin Anderson,Austin,TX,Texas
Paul Anderson,ATH,6-1,217,3,0.8556,335,,18,6,Poly Prep,Brooklyn,NY,Boston College
Jae McFadden,ATH,6-1,200,3,0.8556,335,,18,49,Dwyer,Palm Beach Gardens,FL,Wisconsin
Glen Coffee,RB,6-0,195,3,0.8556,335,,26,49,Fort Walton Beach,Fort Walton Beach,FL,Alabama
Freddie Brown,WR,6-4,195,3,0.8556,335,,38,11,Byrnes,Duncan,SC,South Carolina
Tim McAvoy,OT,6-6,270,3,0.8556,335,,29,10,Bloomington,Bloomington,IL,Michigan
Matt Pipho,OT,6-7,256,3,0.8556,335,,29,2,Union,La Porte City,IA,Miami
Xavier Kelley,S,5-11,188,3,0.8556,335,,19,48,Denton Ryan,Denton,TX,Arizona
Ayanga Okpokowuruk,WDE,6-4,240,3,0.8556,335,,14,8,McCallie School,Chattanooga,TN,Duke
Jeremiah Johnson,RB,5-9,185,3,0.8556,335,,26,41,Dorsey,Los Angeles,CA,Oregon
Cody Glenn,RB,6-0,211,3,0.8556,335,,26,48,Rusk,Rusk,TX,Nebraska
Roberto Wallace,WR,6-4,203,3,0.8556,335,,38,41,Oceanside,Oceanside,CA,San Diego State
Andy Kuempel,OT,6-6,250,3,0.8556,335,,29,2,Marion,Marion,IA,Iowa
Daniel Borg,OT,6-5,286,3,0.8556,335,,29,7,Ironwood Ridge,Tucson,AZ,Arizona
Brandyn Young,ATH,6-0,190,3,0.8556,335,,18,25,Decatur,Decatur,GA,South Carolina
Josh Briscoe,WR,6-3,170,3,0.8556,335,,38,11,Burns,Lawndale,NC,Tennessee
Brandon Gibson,ATH,6-0,178,3,0.8556,335,,18,7,Governor John Rogers,Puyallup,WA,Washington State
Doug Pilcher,SDE,6-5,230,3,0.8556,335,,25,10,Hinsdale Central,Hinsdale,IL,Illinois
E.J. Biggers,ATH,5-10,159,3,0.8556,335,,18,49,North Miami Beach,Miami,FL,Western Michigan
Dustin Sherer,PRO,6-3,194,3,0.8556,335,,10,3,Hamilton Heights,Arcadia,IN,Wisconsin
Reggie Carter,ILB,6-1,225,3,0.8556,335,,17,41,Crenshaw,Los Angeles,CA,UCLA
Mika Kane,DT,6-3,285,3,0.8556,335,,28,3,Kamehameha Kapalama,Honolulu,HI,California
Chris Todd,PRO,6-2,185,3,0.8556,335,,10,4,Elizabethtown,Elizabethtown,KY,Texas Tech
Greg Boone,ATH,6-3,258,3,0.8556,335,,18,10,Oscar Smith,Chesapeake,VA,Virginia Tech
Auston English,WDE,6-4,235,3,0.8556,335,,14,48,Canadian,Canadian,TX,Oklahoma
Rashad Roussell,DT,6-2,260,3,0.8556,335,,28,11,Hahnville,Boutte,LA,West Virginia
Dave Philistin,OLB,6-2,220,3,0.8556,335,,29,1,Manchester Central,Manchester,NH,Maryland
Brandon Ghee,CB,6-1,165,3,0.8556,335,,29,11,Jack Britt,Fayetteville,NC,Wake Forest
Russell Tialavea,DT,6-3,265,3,0.8556,335,,28,41,Oceanside,Oceanside,CA,BYU
Kyle Newell,SDE,6-5,230,3,0.8556,335,,25,7,Bethlehem Catholic,Bethlehem,PA,NC State
Antonio Appleby,SDE,6-4,239,3,0.8556,335,,25,10,Salem,Virginia Beach,VA,Virginia
Ramon McElrathbey,ATH,5-11,174,3,0.8556,335,,18,25,Mays,Atlanta,GA,Clemson
Ben Barresi,OT,6-5,280,3,0.8556,335,,29,6,Edmond North,Edmond,OK,Oklahoma
Quinton Moore,CB,5-11,180,3,0.8556,335,,29,48,Pearland,Pearland,TX,Oklahoma State
Quentin Brown,OT,6-6,245,3,0.8556,335,,29,49,Edgewater,Orlando,FL,NC State
Haydrian Lewis,CB,6-0,180,3,0.8556,335,,29,11,Stratford,Goose Creek,SC,Clemson
Bill Stull,PRO,6-2,181,3,0.8556,335,,10,7,Seton LaSalle,Pittsburgh,PA,Pittsburgh
Marcus Jones,DUAL,6-5,218,3,0.8556,335,,9,25,Southeast Whitfield County,Dalton,GA,Duke
Charlie Tanner,OG,6-4,268,3,0.8556,335,,25,48,Austin Anderson,Austin,TX,Texas
Richard Tuitu'u,OG,6-5,302,3,0.8556,335,,25,7,Highland,Gilbert,AZ,Arizona State
Paul Anderson,ATH,6-1,217,3,0.8556,335,,18,6,Poly Prep,Brooklyn,NY,Boston College
Mat Webb,OT,6-7,290,3,0.8556,335,,29,7,Heritage,Vancouver,WA,Oregon
Shaun Dewitty,ATH,6-2,187,3,0.8556,335,,18,6,Doherty,Colorado Springs,CO,Arizona State
Jae McFadden,ATH,6-1,200,3,0.8556,335,,18,49,Dwyer,Palm Beach Gardens,FL,Wisconsin
Requan Boyette,CB,5-9,185,3,0.8556,335,,29,11,Fike,Wilson,NC,Duke
Cordero Moore,SDE,6-4,264,3,0.8556,335,,25,48,Mesquite Horn,Mesquite,TX,Oklahoma
Daniel Te'o-Nesheim,SDE,6-3,235,3,0.8556,335,,25,3,Hawaii Preparatory Academy,Kamuela,HI,Washington
Ayanga Okpokowuruk,WDE,6-4,240,3,0.8556,335,,14,8,McCallie School,Chattanooga,TN,Duke
Cody Glenn,RB,6-0,211,3,0.8556,335,,26,48,Rusk,Rusk,TX,Nebraska
Roberto Wallace,WR,6-4,203,3,0.8556,335,,38,41,Oceanside,Oceanside,CA,San Diego State
Andy Kuempel,OT,6-6,250,3,0.8556,335,,29,2,Marion,Marion,IA,Iowa
Daniel Borg,OT,6-5,286,3,0.8556,335,,29,7,Ironwood Ridge,Tucson,AZ,Arizona
Brandyn Young,ATH,6-0,190,3,0.8556,335,,18,25,Decatur,Decatur,GA,South Carolina
Brandon Gibson,ATH,6-0,178,3,0.8556,335,,18,7,Governor John Rogers,Puyallup,WA,Washington State
Antavious Coates,S,6-4,185,3,0.8556,335,,19,11,Greenwood,Greenwood,SC,Georgia
Doug Pilcher,SDE,6-5,230,3,0.8556,335,,25,10,Hinsdale Central,Hinsdale,IL,Illinois
Dustin Sherer,PRO,6-3,194,3,0.8556,335,,10,3,Hamilton Heights,Arcadia,IN,Wisconsin
Dain Wise,OG,6-4,270,3,0.8556,335,,25,6,Carl Albert,Oklahoma City,OK,Missouri
Chris Jeske,ILB,6-1,225,3,0.8556,335,,17,10,Joliet Catholic Academy,Joliet,IL,Northwestern
Matt Lewis,WDE,6-2,245,3,0.8556,335,,14,49,Mainland,Daytona Beach,FL,Indiana
Chris Rogers,CB,6-1,172,3,0.8556,335,,29,49,Lakeland,Lakeland,FL,Alabama
Jamie McCoy,DUAL,6-3,197,3,0.8556,335,,9,48,Lee,Midland,TX,Texas A&M
Angus Quigley,RB,6-3,200,3,0.8556,335,,26,48,Cleburne,Cleburne,TX,Kansas
Ed Dickson,TE,6-6,225,3,0.8556,335,,17,41,Bellflower,Bellflower,CA,Oregon
Sergio Render,OG,6-3,302,3,0.8556,335,,25,25,Newnan,Newnan,GA,Virginia Tech
Brett Johnson,S,6-2,183,3,0.8556,335,,19,2,Green Valley,Henderson,NV,California
Jonathan Garner,PRO,6-4,206,3,0.8556,335,,10,49,Mainland,Daytona Beach,FL,Georgia Tech
Guesly Dervil,ATH,5-11,180,3,0.8556,335,,18,49,Ed White,Jacksonville,FL,Illinois
Maurice Grinter,ATH,6-3,220,3,0.8556,335,,18,4,Fairdale Magnet Career Acade,Fairdale,KY,Louisville
Zac Robinson,DUAL,6-2,178,3,0.8556,335,,9,6,Chatfield,Littleton,CO,Oklahoma State
Reggie Carter,ILB,6-1,225,3,0.8556,335,,17,41,Crenshaw,Los Angeles,CA,UCLA
Auston English,WDE,6-4,235,3,0.8556,335,,14,48,Canadian,Canadian,TX,Oklahoma
Rashad Roussell,DT,6-2,260,3,0.8556,335,,28,11,Hahnville,Boutte,LA,West Virginia
Richard Goodman,WR,6-0,175,3,0.8556,335,,38,49,St. Thomas Aquinas,Fort Lauderdale,FL,Florida State
Kyle Newell,SDE,6-5,230,3,0.8556,335,,25,7,Bethlehem Catholic,Bethlehem,PA,NC State
Donovan Baldwin,CB,6-1,175,3,0.8556,335,,29,49,American Heritage,Fort Lauderdale,FL,Georgia
Nate Prater,TE,6-4,250,3,0.8556,335,,17,2,Omaha Central,Omaha,NE,Kansas State
Quentin Brown,OT,6-6,245,3,0.8556,335,,29,49,Edgewater,Orlando,FL,NC State
Tim McAvoy,OT,6-6,270,3,0.8556,335,,29,10,Bloomington,Bloomington,IL,Michigan
Cordero Moore,SDE,6-4,264,3,0.8556,335,,25,48,Mesquite Horn,Mesquite,TX,Oklahoma
Matt Pipho,OT,6-7,256,3,0.8556,335,,29,2,Union,La Porte City,IA,Miami
Daniel Te'o-Nesheim,SDE,6-3,235,3,0.8556,335,,25,3,Hawaii Preparatory Academy,Kamuela,HI,Washington
Ayanga Okpokowuruk,WDE,6-4,240,3,0.8556,335,,14,8,McCallie School,Chattanooga,TN,Duke
Roberto Wallace,WR,6-4,203,3,0.8556,335,,38,41,Oceanside,Oceanside,CA,San Diego State
Brandon Gibson,ATH,6-0,178,3,0.8556,335,,18,7,Governor John Rogers,Puyallup,WA,Washington State
Doug Pilcher,SDE,6-5,230,3,0.8556,335,,25,10,Hinsdale Central,Hinsdale,IL,Illinois
Dustin Sherer,PRO,6-3,194,3,0.8556,335,,10,3,Hamilton Heights,Arcadia,IN,Wisconsin
Tony Bergstrom,OG,6-6,258,3,0.8556,335,,25,6,Skyline,Salt Lake City,UT,Utah
Brandon Logan,OLB,6-1,195,3,0.8556,335,,29,4,Lexington Catholic,Lexington,KY,Michigan
Angus Quigley,RB,6-3,200,3,0.8556,335,,26,48,Cleburne,Cleburne,TX,Kansas
Todd Walker,ATH,6-2,185,3,0.8556,335,,18,48,Pflugerville,Pflugerville,TX,Texas Tech
Kainoa LaCount,OG,6-6,305,3,0.8556,335,,25,3,Kailua,Kailua,HI,Oregon State
Brandon Woods,ATH,6-2,203,3,0.8556,335,,18,11,Southern,Durham,NC,Virginia
Jeremy Broadway,WR,5-11,185,3,0.8556,335,,38,48,Booker T. Washington,Dallas,TX,Oklahoma State
Chris DeGeare,OG,6-4,340,3,0.8556,335,,25,11,Glenn,Kernersville,NC,Wake Forest
Jordan Lowe,OG,6-4,305,3,0.8556,335,,25,7,Peoria Centennial,Peoria,AZ,Arizona
Levin Neal,WR,5-11,180,3,0.8556,335,,38,11,Eugene Ashley,Wilmington,NC,NC State
John Brown,OG,6-4,280,3,0.8556,335,,25,7,Burrell,New Kensington,PA,Pittsburgh
Kenny Alfred,OG,6-3,285,3,0.8556,335,,25,7,Gig Harbor,Gig Harbor,WA,Washington State
Quinton Andrews,S,5-11,190,3,0.8556,335,,19,49,Monsignor Pace,Opa Locka,FL,West Virginia
Kevin Lopina,DUAL,6-2,198,3,0.8556,335,,9,41,De La Salle,Concord,CA,Kansas State
Jason Werner,OLB,6-4,200,3,0.8556,335,,29,3,Roncalli,Indianapolis,IN,Purdue
Bryant Cornell,ILB,6-2,215,3,0.8556,335,,17,2,The Dalles-wahtonka,The Dalles,OR,Oregon State
Tom McAndrew,SDE,6-5,235,3,0.8556,335,,25,10,Glenbard West,Glen Ellyn,IL,Stanford
Robert Kibble,CB,5-10,173,3,0.8556,335,,29,48,Spring Westfield,Houston,TX,UCLA
Reggie Walker,ILB,6-2,220,3,0.8556,335,,17,41,Grant Union,Sacramento,CA,Kansas State
Darius Mann,ATH,6-0,190,3,0.8556,335,,18,16,Don Bosco Prep,Ramsey,NJ,Louisville
Jarrett Brown,DUAL,6-3,192,3,0.8556,335,,9,49,Palm Beach Lakes,West Palm Beach,FL,West Virginia
Chris Hall,OT,6-5,285,3,0.8556,335,,29,48,Irving,Irving,TX,Texas
Dominique Johnson,WR,6-4,205,3,0.8467,490,,46,63,Valley View,Moreno Valley,CA,UCLA
Sean Canfield,PRO,6-4,203,3,0.8444,491,,20,64,Carlsbad,Carlsbad,CA,Oregon State
Steve Wichman,PRO,6-3,224,3,0.8333,492,,21,65,Delta Charter,Tracy,CA,Idaho
Ryan Ruckdashel,OT,6-5,254,3,0.8333,493,,42,3,Eastview,Saint Paul,MN,Minnesota
Austin Giles,OG,6-3,285,3,0.8333,493,,41,2,Marshfield,Marshfield,MA,Boston College
Mekell Wesley,WR,5-11,175,3,0.8333,493,,47,11,Hamilton,Chandler,AZ,San Diego State
Caleb Blakesley,DT,6-5,270,3,0.8333,493,,37,2,Ottawa,Ottawa,KS,Kansas
Ross Diehl,ILB,6-3,215,3,0.8333,493,,22,8,Douglas County,Castle Rock,CO,Kansas State
Pat Roxas,FB,6-0,240,3,0.8333,493,,10,66,Orange Lutheran,Orange,CA,Kansas State
Boyd Coleman,CB,5-11,170,3,0.8333,493,,40,32,Wheeler,Marietta,GA,Minnesota
Brian Robiskie,WR,6-3,190,3,0.8333,493,,47,19,Chagrin Falls,Chagrin Falls,OH,Ohio State
Ryan Ruckdashel,OT,6-5,254,3,0.8333,493,,42,3,Eastview,Saint Paul,MN,Minnesota
Austin Giles,OG,6-3,285,3,0.8333,493,,41,2,Marshfield,Marshfield,MA,Boston College
Mekell Wesley,WR,5-11,175,3,0.8333,493,,47,11,Hamilton,Chandler,AZ,San Diego State
Nate Triplett,OLB,6-3,220,3,0.8333,493,,43,3,Delano Senior,Delano,MN,Minnesota
Joe Bernardi,OG,6-2,250,3,0.8333,493,,41,11,Flagstaff,Flagstaff,AZ,Fresno State
Chad Washington,CB,5-11,192,3,0.8333,493,,40,73,Lancaster,Lancaster,TX,Missouri
Marlon Terry,DT,6-1,275,3,0.8333,493,,37,19,Buchtel,Akron,OH,Akron
Marcel Jones,PRO,6-4,205,3,0.8333,493,,22,3,Simley Senior,Inver Grove Heights,MN,Minnesota
Nick Stringer,OT,6-6,260,3,0.8333,493,,42,2,Hayden,Topeka,KS,Kansas State
Cord Gray,DT,6-1,286,3,0.8333,493,,37,6,Wynne,Wynne,AR,Arkansas
Ovid Goulbourne,RB,6-1,198,3,0.8333,493,,31,15,Easton Area,Easton,PA,West Virginia
Deon Wallace,APB,5-7,175,3,0.8333,493,,9,73,Worthing,Houston,TX,Louisiana
DeAndre Levy,OLB,6-3,211,3,0.8333,493,,43,4,Vincent,Milwaukee,WI,Wisconsin
Christian Graham,S,6-2,200,3,0.8333,493,,27,7,Warren Central,Indianapolis,IN,Purdue
Zach Jones,SDE,6-3,245,3,0.8333,493,,35,8,Grandview,Aurora,CO,Colorado
Lamar Brumfield,ILB,6-2,215,3,0.8333,493,,22,66,Carson,Carson,CA,Washington State
Jared Prince,DUAL,6-2,189,3,0.8333,493,,17,13,North Kitsap,Poulsbo,WA,Washington State
Razzie Smith,CB,5-10,170,3,0.8333,493,,40,63,Olympia,Orlando,FL,Boston College
Jada Brown,WDE,6-2,243,3,0.8333,493,,18,32,Banneker,Atlanta,GA,Ole Miss
Josh Walker,S,6-3,170,3,0.8333,493,,27,63,Jefferson,Tampa,FL,San Diego State
Avery Vogt,ILB,6-1,223,3,0.8333,493,,22,63,Coral Reef,Miami,FL,NC State
Justin Thornton,CB,6-1,182,3,0.8333,493,,40,4,St Joseph Christian School,St. Joseph,MO,Kansas
Kevin Ogletree,WR,6-1,171,3,0.8333,493,,47,7,Holy Cross,Flushing,NY,Virginia
